country_name,matched_fishing,matched_unknown_likelyfish,matched_nonfishing,matched_unknown_likelynonfish,unmatched_fishing,unmatched_nonfishing
Trinidad and Tobago,0.55583708325850356,0.61216569704712409,47.727547463700908,1.4450738492888504,16.247090532607746,5.5474015633452192
Brunei,0.16342028985507251,0.085739985340647043,33.214020419001343,0.92141892682124338,7.6775505683664242,16.224324607346826
Myanmar,0.32047426314956479,0.49350506765819063,34.336592865358178,2.4278968184248453,584.49764477231486,399.63528320089432
,183.51661173106481,8.6737818490755565,459.04613309084067,17.08522181627243,314.34002867339234,96.543606244296015
Belgium,7.8157753191312773,0.46887058030767187,42.5336197577145,1.3291654622225413,4.5318933555343328,1.4980105710614122
Dominican Republic,0.079727456946527692,0.14322268779154146,37.480119809689953,1.6581788267439588,8.03750020730889,9.0939460982558753
Kuwait,0.18811694297603318,0.52679652750826711,35.5227132125566,2.6574110962108071,30.551105342487482,12.834981434293761
Syria,0.37044220228590324,0.026970090665007457,2.7313831241020994,0.064570724653687225,3.5881277443608304,4.4076891779739746
El Salvador,0.13023707023135681,0.039814811708136187,9.395674472604485,0.33166443356617237,23.10370666068561,4.8839374886188907
Liberia,3.5300486123588284,0.22397369452737861,30.75688286828149,0.9823524661223354,9.07759539814663,3.5273276018810398
Comoros,0.046640879327075092,0.033935195207771905,6.5454931193382047,0.17812297642419961,1.0716906078597939,0.8170919866482238
The Gambia,4.4279346203203449,0.778030618434621,4.5980907744866117,0.19139554612332407,16.083751019219477,1.3755513944129771
RŽunion,2.4368059790208005,0.23420760723215328,27.763319632557312,0.99086155921467034,5.5338092950369129,1.7299023555325135
Argentina,98.589141436704281,5.6801002897784665,39.4001555960337,1.2671220348400998,38.586797799253013,4.978385785753467
Mauritius,5.0286203078577305,0.62199635675886411,25.745523192010019,1.1683671878988962,2.2833434810468738,2.15099259606366
Montenegro,1.0299352706161313,0.14755091594531622,2.5610704654231102,0.059721100713822493,2.8495841219720077,0.31239678852471953
United States,234.10716754182741,8.9616539307790877,802.52782782054226,24.114328094938557,770.6380134945889,190.09436222264645
Taiwan,106.3712013655082,18.569187010611973,265.502625194061,15.210400573354351,168.71133772310066,60.366824576260221
Tunisia,9.7514506126332261,0.36535416060262921,72.633411331122531,1.9551465042864054,131.90756544765472,21.645456967540785
Martinique,0.11066470064183392,0.064861410079673484,4.7786913840401448,0.25722343023736954,1.5742383525557149,0.86548741043564459
Norway,187.6136928398958,6.8844514169353843,292.86226281944221,5.5813108866443253,78.6388977564537,37.650694402496548
Bangladesh,0.069917372033191719,0.54123382600190439,95.162626532015352,4.2203860951537129,283.85285226020579,94.440761164470331
Singapore,0.4720758427481333,0.86341960165095677,107.56200672106381,5.5098613420315674,0.31868793600768131,3.1490504347536068
Namibia,16.898605966372873,0.68508950376882094,28.809091100461515,0.666455182267715,18.101102538396908,4.262826405167627
Yemen,0.42694737980881003,0.94031918071925824,143.418838992272,7.4456660614737293,35.9855251809369,25.357291660790555
Togo,0.6472395607714263,0.42201510224516176,42.838587274968461,1.0329086282529003,1.9389014152320161,0.875756658793033
Honduras,0.15733735625503936,0.048386882560729351,13.529201634951812,0.47353918816548984,38.3854405768862,21.283629627793559
Sudan,0.16854166605135273,0.17216861695463506,38.4775412549596,1.2443039085704972,7.5567112558791161,6.8451827883210177
Bulgaria,4.9204239265221013,0.18670327856692107,26.36161736738503,0.78725828138299125,5.1558115534499507,3.3503705871534577
Ghana,21.466378490997858,2.74456788592817,68.112309619455772,2.3887702681351515,41.871288301564277,9.9890368971617871
Benin,0.81100068191571906,0.11198723712543669,10.1879480155736,0.51753474340363026,4.6223970939307977,2.363629231252879
Eritrea,0.1352835068048058,0.1119246703719074,44.171766856422671,2.5348279013012602,8.4112181659218326,11.460228948995059
Monaco,0.0,0.0035452073032733447,0.26337120274026804,0.013620790408799453,0.031848996899156962,0.0125546085965987
Italy,145.13251212431609,4.18046359023208,384.13257435634569,12.507172315174923,118.9027695292547,30.254441776393652
Portugal,53.021497935157065,1.5508581678253601,182.31792935633655,7.1978898358587271,39.458745864256038,11.128642271813867
Spain,169.3288651466589,4.2934503237514523,426.05543569999617,15.143096089626422,80.136677139755591,25.205201105901423
Netherlands,63.435003419785787,4.1458327016912566,241.8931817623106,8.9069686834527513,36.1371959953231,16.285229154389238
Brazil,48.817999785634228,9.89608883372234,661.08574618475745,22.478034676011461,233.8214486219758,88.043335647786222
Croatia,34.943496477954426,0.98764193785413223,60.897241413781884,1.6002854696543889,16.487244314282741,3.5058544063000006
East Timor,0.37394478178670665,0.028835609569640829,4.1653179224043573,0.16614651823074997,3.870118202684143,1.9000000985686178
"Virgin Islands, U.S.",0.010790787559447802,0.021806650895184271,7.4620963481632,0.14846799059227481,1.1264888442570109,0.91200580869307191
Finland,0.0010427528675703858,0.0025536979462806005,0.14149693217663215,0.010031976862168581,0.050974515232978308,0.0054950444028024669
Sweden,25.477204065538839,1.9027861798087318,161.78026057550156,6.11282199796976,18.14605923311353,7.3147114534972237
Western Sahara,19.663696301527835,1.5459487880352312,64.873373726201379,2.1128059242594603,261.78312082966937,20.319283353746737
Sao Tome and Principe,0.61868161320912707,0.14329220997483261,12.438373850594152,0.24854038111544408,3.4324067008599748,2.5902975562186672
Cayman Islands,0.0328198877521397,0.034952908722703312,16.650706908165791,0.69077086227754,3.1119442675525346,2.7881288472211327
Solomon Islands,6.843827919739808,0.83262583933577639,8.1586507513899456,0.66940180442690966,9.5668305304846442,8.8706887618225743
Greece,59.778130143787081,2.6159514984188972,414.61813919557477,12.79166054278641,107.78976277763647,33.589251756409375
Sri Lanka,2.0078168309424096,2.082344674108521,108.21601490068028,5.3708814976457493,31.39759070783856,16.415186600338249
Ecuador,2.44680567588928,0.22701284087364337,31.068288105504386,0.62764869196669115,62.401967318996377,11.132049474937181
"State of Palestine (In accordance with Resolution 99 Rev. Guadalajara, 2010)",0.0068886337543053967,0.00095181484031852033,0.10233254590856516,0.0013430797762247339,3.4735535372568473,1.2237943399215407
Panama,2.35098641234674,0.84731221293467407,122.9937843315697,5.4465820667565508,53.596192524989185,23.104582147157693
Mexico,6.3451803790820094,2.685862881399359,396.35256462048136,14.384984744691895,450.52091100386139,121.12704177550084
Pakistan,0.29713005789575758,0.713402638932583,46.2890590255543,2.3908430392703943,94.228136089353512,28.112742276147731
Jersey,0.88354355134975671,0.05372726799707804,1.3416622541607139,0.046295901606695236,2.0771139217053993,0.23171579054883212
Vietnam,19.1417946998837,25.054380384053392,144.8356994234542,19.154844880404514,1193.8798807903779,643.52109964621627
Romania,0.84936795900464757,0.23556230674174394,30.097465650790834,0.9127426477819971,5.2137266430556188,2.7089629347520172
Guernsey,5.2834889371985891,0.3235386163180316,16.65293029888895,0.74983616873155667,2.3180685098090921,0.70817260942758353
Belize,0.0,0.018938006608785758,4.3930763491242688,0.27805998910076568,1.8837100498989947,2.2577785152051586
Sint Maarten,0.0067340067340067337,0.021475728280035217,1.6828910102694006,0.11314910807747441,0.07683731214788142,0.16875391364136413
Germany,34.114931607067135,3.6817247076876645,173.45780016359805,7.1859496726998557,35.861422535584488,12.926955472454837
Oman,1.3598065652597076,2.0289184393564148,152.37749066557228,6.8150735527865152,90.895643885146328,38.958529258274822
Democratic Republic of the Congo,0.8032214237279226,0.4079144425371532,14.825473828627025,1.0418838877874932,3.4486556806640305,2.5363484300011714
Falkland Islands,3.2113693031447257,0.093370882458016849,1.7039184409891233,0.096299761179547569,2.5680448072334694,0.9853409302290228
Mozambique,15.036139782875782,1.8036832926100856,54.841086980779437,3.8224354999649965,35.322808257748754,9.7104240042688517
