"","Alpha.3.code","exposure_scaled","sensitivity_scaled","adaptive_capacity_scaled","adaptive_capacity_inverse_scaled","index_mean_scaled","crit_1_1","crit_1_1_A","crit_1_1_B","crit_1_2","crit_2_1","crit_2_1_A","crit_2_1_B","crit_2_1_C","crit_2_1_D","crit_2_2","crit_2_2_A","crit_2_2_B","crit_2_2_C","crit_3_1","crit_3_2","crit_3_2_A","crit_3_2_B","crit_3_2_C","crit_3_2_D","crit_3_2_E","crit_3_2_F","crit_3_1_inverse","crit_3_2_inverse","crit_3_2_A_inverse","crit_3_2_B_inverse","crit_3_2_C_inverse","crit_3_2_D_inverse","crit_3_2_E_inverse","crit_3_2_F_inverse","cfa_vulnerability_score","cfa_mean_vulnerability","SIFI_Index","Continent","country"
"84","NGA",0.664336943942269,0.697728259002704,0.223264449472928,0.774510767982844,0.907861020925144,0.408681042125533,0.197825232388652,0.476117084537988,0.731728439259297,0.369543682090962,0.0629621573715884,0.13821325361847,0.826864966943761,0.62247126187479,0.692972181197288,0.597738868916156,0.413515994995997,0.764008515034079,0.152321083172147,0.292353161991641,0.155555415670973,0.295720920843486,0.1782130107144,0.333556257050367,0.338664781089773,0.452408586580845,0.847678916827853,0.707646838008359,0.844444584329027,0.704279079156514,0.8217869892856,0.666443742949633,0.661335218910227,0.547591413419155,0.109403469166353,0.109403469166353,0.844649063216795,"Africa","Nigeria"
"85","NIC",0.238014680575687,0.544261214856084,0.291414630873089,0.582064244627081,0.605596456161966,0.0355507354706772,0.0000429623027014509,0.0469068546134955,0.400783943968314,0.233894974878509,0.00270482156477291,0.00803487342338169,0.764969534443823,0.40627179634385,0.60779960242648,0.575458523712841,0.149922256181668,0.863253353918264,0.404255319148936,0.32403404731985,0.150711037706676,0.349000005567022,0.484409365538301,0.378622205986753,0.301771526906062,0.279690142214286,0.595744680851064,0.67596595268015,0.849288962293324,0.650999994432978,0.515590634461699,0.621377794013247,0.698228473093938,0.720309857785714,0.0329154682440774,0.0329154682440774,0.660685056092986,"Americas","Nicaragua"
"86","NLD",0.343789224755263,0.166964521747099,0.972523017150365,0.0210630086298578,0.189734765889535,0.222433100536073,0.55157801185662,0.117165760606696,0.388589127838426,0.0470341722425358,0.00153581871520685,0.00160135702093355,0.533426666221114,0,0.251774201494473,0.376416979825123,0.236308944975699,0.195789152113674,0.959381044487428,0.955004619505284,0.95654747713346,0.991128345749809,0.851850383078439,1,0.965320347107849,0.965181163962148,0.040618955512572,0.044995380494716,0.04345252286654,0.00887165425019099,0.148149616921561,0,0.034679652892151,0.034818836037852,-0.159048360923377,-0.159048360923377,0.198986033884779,"Europe","Netherlands"
"87","NOR",0.304024791134798,0.42224435198967,0.994286625792197,0,0.29797627179369,0.0693408177340582,0.113044537012936,0.0553634657675643,0.476010114225542,0.107011974870126,0.0253525094760199,0.00481085100180056,0.713563802611787,0,0.559114481476836,0.77671825801724,0.486819133939769,0.218418424688534,1,0.972126006192718,0.977761236425841,1,0.914683125666542,0.940311675063927,1,1,0,0.027873993807282,0.022238763574159,0,0.085316874333458,0.059688324936073,0,0,-0.0818029140385558,-0.0818029140385558,0.384771801190177,"Europe","Norway"
"88","NZL",0.0679513272987167,0.426706252712228,1,0.0120041479727683,0.175128503144591,0.0257221236519413,0.0104764609219558,0.0305980014366144,0.129751498165555,0.181079906330206,0.00075466615289359,0.000680576733896757,0.569242985843686,0.428879558330927,0.491466707914261,0.444710404681752,0.537129382600931,0.351886950272566,0.957446808510638,0.981633282416585,1,0.947508309990166,1,0.990943824509892,0.979244482143591,0.972103077855862,0.042553191489362,0.018366717583415,0,0.052491690009834,0,0.00905617549010795,0.0207555178564089,0.027896922144138,-0.0956417307982817,-0.0956417307982817,0.35148757158195,"Oceania","New Zealand"
"89","OMN",0.272065783867,0.525643778579106,0.580083692664119,0.268623504772927,0.469924081412759,0.106635208208603,0.00147351174860163,0.140268090468247,0.385935154576003,0.230627305484644,0.00302776119613114,0.00815981801352307,0.789545683743035,0.369961233234869,0.584278939229107,0.660474862490709,0.566170562653947,0.310450482622666,0.740812379110251,0.57341669763793,0.494156400231124,0.588393582627794,0.804820621930828,0.607539085743956,0.651328953014611,0.294261542279266,0.259187620889749,0.42658330236207,0.505843599768876,0.411606417372206,0.195179378069172,0.392460914256044,0.348671046985389,0.705738457720734,-0.0314523518722839,-0.0314523518722839,0.505871726215754,"Asia","Oman"
"90","PAK",0.567341201563918,0.742067296572997,0.25129770914484,0.734787798296538,0.874823252594199,0.235207653795813,0.000741238310741024,0.310194855517588,0.745012543629656,0.376186896095991,0.0491657404390924,0.0607824759885232,0.763749399570442,0.799759683971195,0.750127702288624,0.695407755532571,0.447335256488025,0.75775893443677,0.182301740812379,0.316824705605385,0.222216417012029,0.389814891686331,0.161765968057064,0.388256310581467,0.386966170436543,0.351928475858876,0.817698259187621,0.683175294394615,0.777783582987971,0.610185108313669,0.838234031942936,0.611743689418533,0.613033829563457,0.648071524141124,0.139374404588593,0.139374404588593,0.916733224275297,"Asia","Pakistan"
"91","PAN",0.23876934367432,0.621279655279136,0.56652795716794,0.290006161702656,0.509327901578121,0.0780376911725696,0.00408705500387685,0.101688631800305,0.359543320718099,0.223009142894379,0.00251474564829457,0.00786634351109795,0.795092555530232,0.338907719072511,0.72950604187859,0.609003842966074,0.554202015653283,0.692110125744746,0.701160541586074,0.567433823966288,0.280891040313775,0.538525121669681,0.721757609741949,0.628584435545569,0.52956942819114,0.705275308335614,0.298839458413926,0.432566176033712,0.719108959686225,0.461474878330319,0.278242390258051,0.371415564454431,0.47043057180886,0.294724691664386,-0.00897617880157905,-0.00897617880157905,0.559929968201928,"Americas","Panama"
"92","PER",0.477745335383892,0.537627616202609,0.501221874440206,0.355113548008134,0.608266397863798,0.131007591763218,0.0265648030983129,0.164410552463568,0.701244279453527,0.148530957419712,0.0889935102546101,0.0264775989201171,0.766590745782224,0.0050718675295452,0.683618640417518,0.765684005916844,0.508048026485457,0.481035967864006,0.62330754352031,0.511802510496719,0.287952186750115,0.483828189122862,0.603699115620718,0.655373764247199,0.423194105922677,0.616767701316742,0.37669245647969,0.488197489503281,0.712047813249885,0.516171810877138,0.396300884379282,0.344626235752801,0.576805894077323,0.383232298683258,0.00905089070500015,0.00905089070500015,0.603287513217383,"Americas","Peru"
"93","PHL",0.318757131022033,0.822689058947743,0.439702319697109,0.440305454754817,0.697196146499956,0.0840765848485255,0.000305171372326416,0.110868412871579,0.485604930286331,0.518416537469064,0.0745029541687235,0.354479747837926,0.907895053298067,0.827840704284869,0.723903430959816,0.580374041991533,0.499670611920865,0.762994949230928,0.50531914893617,0.466918724299861,0.286716778569962,0.555216843968241,0.413877884091868,0.546862985656882,0.432352048078958,0.566485805433256,0.49468085106383,0.533081275700139,0.713283221430038,0.444783156031759,0.586122115908132,0.453137014343118,0.567647951921042,0.433514194566744,0.115440873904767,0.115440873904767,0.859169839742716,"Asia","Philippines"
"94","PNG",0.156874950374782,0.597590232659975,0.343781320737577,0.665380131705684,0.629532676335007,0.00477113696342865,0.00110743665550312,0.00594286398228621,0.297560595925203,0.32144686852829,0.00486273555370095,0.0278248696556727,0.876048941204226,0.575648706681683,0.596981983272978,0.673903364641555,0.364073743329591,0.526953574262547,0.19294003868472,0.406302581239086,0.199850000013114,0.379286951651384,0.513976498125651,0.411478492215016,0.365399431678389,0.567824113750963,0.80705996131528,0.593697418760914,0.800149999986886,0.620713048348616,0.486023501874349,0.588521507784984,0.634600568321611,0.432175886249037,0.0886001551842837,0.0886001551842837,0.79461427402829,"Oceania","Papua New Guinea"
"95","POL",0.287196277356897,0.259649658119001,0.711058450465327,0.170548017509615,0.293206507373138,0.108890327128334,0.121218618246398,0.104947485032836,0.408668172853511,0.0412486893255526,0.00101001627442739,0.00165721080412337,0.513913557765414,0,0.390922851200696,0.479545703112451,0.351777971865769,0.282092437349249,0.834622823984526,0.700966142127601,0.597847359866466,0.703624300582383,0.780705452359144,0.738935305483376,0.642739611263557,0.741944823210681,0.165377176015474,0.299033857872399,0.402152640133534,0.296375699417617,0.219294547640856,0.261064694516624,0.357260388736443,0.258055176789319,-0.114728910470571,-0.114728910470571,0.305580317962203,"Europe","Poland"
"96","PRT",0.167999245065072,0.268740144742424,0.807122866505139,0.142124524620526,0.216667289337301,0.0633970314572115,0.0981898722410974,0.0522695624551489,0.257306567631891,0.063309839718572,0.00128889033777756,0.00229581648706823,0.589195288113486,0,0.381941857251428,0.411615671612602,0.421213819183796,0.260907563488103,0.801257253384913,0.802355786608525,0.652509490076107,0.835843051618636,0.911652081062012,0.740797061992689,0.808394395032076,0.86493863986963,0.198742746615087,0.197644213391475,0.347490509923893,0.164156948381364,0.088347918937988,0.259202938007311,0.191605604967924,0.13506136013037,-0.110898296113396,-0.110898296113396,0.314793464578598,"Europe","Portugal"
"97","QAT",0.317378248294216,0.616145426194918,0.634617919718534,0.225501202195755,0.513487228602138,0.136330941437819,0.0230194627684028,0.172570292352096,0.431073337280089,0.141054635839411,0.00137677423576825,0.000655716957563716,0.601402749435116,0.25787526825942,0.804072988462747,0.621335798320012,0.787271696731001,0.610098786445646,0.784816247582205,0.624255558410161,0.619740853318687,0.696020620248517,0.810054186001781,0.654674138045908,0.714013720847729,0.251029831998342,0.215183752417795,0.375744441589839,0.380259146681313,0.303979379751483,0.189945813998219,0.345325861954092,0.285986279152271,0.748970168001658,-0.0349855445770691,-0.0349855445770691,0.497373918977029,"Asia","Qatar"
"98","RUS",0.126284046078815,0.45416040220729,0.398122349900711,0.353753362287674,0.405490930765321,0.0045938114231159,0.00515540428341246,0.00441420242873841,0.247216785849835,0.108807846760644,0.0141237935999666,0.0506726183769278,0.685133692348791,0,0.603242106007007,0.628024900356142,0.681056423681856,0.269566472285177,0.748065764023211,0.389750979712693,0.207953566361814,0.528496301440189,0.549909154489744,0.412139980379588,0.353906217873345,0.286100657731479,0.251934235976789,0.610249020287307,0.792046433638186,0.471503698559811,0.450090845510256,0.587860019620412,0.646093782126655,0.713899342268521,-0.0733144618022829,-0.0733144618022829,0.405187679090433,"Europe","Russia"
"99","SAU",0.259119022513301,0.528272659959081,0.501177104672533,0.276915258972148,0.468957205546547,0.0573842215216738,0.00630510480813466,0.0737203778997378,0.413804456046771,0.228429656318359,0.00797696944782957,0.00812720973547584,0.697938378522493,0.449061258596432,0.590259243950216,0.579281090845579,0.449346244373134,0.521572552396065,0.808027079303675,0.488397830438988,0.523955331005829,0.621534305077148,0.54674223774851,0.525770767424603,0.576255926405813,0.136128414972025,0.191972920696325,0.511602169561012,0.476044668994171,0.378465694922852,0.45325776225149,0.474229232575397,0.423744073594187,0.863871585027975,-0.0366025587583575,-0.0366025587583575,0.493484780749085,"Asia","Saudi Arabia"
"100","SDN",0.278962892995388,0.611098299297294,0.101705069296215,0.887728426587789,0.775143671124818,0.0208058776916338,0,0.0274600270470261,0.483155118800959,0.243850519100757,0.0020372380010759,0.0132851290432247,0.736113082146875,0.464932024810616,0.694014874679848,0.790498800506434,0.477300262610494,0.509749054654453,0.134429400386847,0.165657147685053,0.05535180491766,0.15115601626829,0.256741339856839,0.161747319424437,0.283167834232793,0.0857785714102981,0.865570599613153,0.834342852314947,0.94464819508234,0.84884398373171,0.743258660143161,0.838252680575563,0.716832165767207,0.914221428589702,0.0983611590608362,0.0983611590608362,0.818090811067169,"Africa","Sudan"
"101","SEN",0.632118304172179,0.740734113768117,0.454877359913969,0.62727673811619,0.858796715291693,0.264234665855218,0.0913743992917086,0.319518948901303,0.822965461094408,0.315557693148533,0.0142506273202114,0.0324817191859037,0.87056445538371,0.546747240341555,0.808838609728003,0.736667550910807,0.412725501716073,0.879755607299108,0.129110251450677,0.527909006588842,0.423134147304236,0.478410097318801,0.641258232324188,0.51157831737739,0.494985424880926,0.61808782032751,0.870889748549323,0.472090993411158,0.576865852695764,0.521589902681199,0.358741767675812,0.48842168262261,0.505014575119074,0.38191217967249,0.15270211091203,0.15270211091203,0.948788164023561,"Africa","Senegal"
"102","SLB",0.132017736947666,0.761040777072435,0.435482409060061,0.578281371379259,0.651394466504684,0.0045690117887311,0.00242534759373602,0.00525459986786509,0.256710824155983,0.312349006380126,0.00162714539226971,0.0183155209269274,1,0.433018572303251,0.841266230957706,0.805480469772832,0.596919004094526,0.697804243436409,0.23936170212766,0.49502792567192,0.428315612142366,0.288060214843471,0.726876472553344,0.343066688722399,0.49038169921703,0.693466866552909,0.76063829787234,0.50497207432808,0.571684387857634,0.711939785156529,0.273123527446656,0.656933311277601,0.50961830078297,0.306533133447091,0.105263944536811,0.105263944536811,0.834692945534859,"Oceania","Solomon Islands"
"103","SLE",0.507639758751806,0.719469771618621,0.324519231203143,0.770848272423984,0.858002470285992,0.109506164146274,0.00984994709966822,0.141378280393894,0.772116598578312,0.27942611085119,0.0124498114784114,0.00966335020031491,0.79578598479232,0.521346416013404,0.814373268723992,0.814393964838025,0.412212723738885,0.814669457042238,0.0454545454545454,0.404156355748341,0.300524855698124,0.266589180178595,0.654185473609247,0.328167260563202,0.364540025876732,0.510931338564145,0.954545454545455,0.595843644251659,0.699475144301876,0.733410819821405,0.345814526390753,0.671832739436798,0.635459974123268,0.489068661435855,0.168818746836499,0.168818746836499,0.987550857390768,"Africa","Sierra Leone"
"104","SLV",0.479267823049755,0.460076287396753,0.425715877767429,0.4764676074539,0.627806352002236,0.307982087532615,0.00129604186425545,0.406066618420371,0.526784184863515,0.19061444816546,0.00155118344344523,0.00456451321813679,0.726659332711235,0.299715063734057,0.529947777595593,0.50202306843744,0.168311852978765,0.74771112512557,0.449709864603482,0.457205179238474,0.274575067793752,0.435005021211563,0.587072648679197,0.527404890399094,0.351710714960296,0.567462732386944,0.550290135396518,0.542794820761526,0.725424932206248,0.564994978788437,0.412927351320803,0.472595109600906,0.648289285039704,0.432537267613056,-0.0139330998480579,-0.0139330998480579,0.548007901371691,"Americas","El Salvador"
"105","STP",0.0802868605592443,0.601876638907171,0.44274410932629,0.541757202381935,0.543232689346533,0.0015754286673641,0.000925862521791476,0.00178317333514059,0.174270430031963,0.108049259283923,0.000110804526073403,0.0000393882170471558,0.601963184608436,0.145196565945177,0.816547234208863,0.626891066204031,0.695198996502173,0.723949652869882,0.299806576402321,0.494600842937093,0.477839318251502,0.388472513314259,0.778186668157284,0.341968979531821,0.383865539502441,0.597272038865253,0.700193423597679,0.505399157062907,0.522160681748498,0.611527486685741,0.221813331842716,0.658031020468179,0.616134460497559,0.402727961134747,0.026623714099447,0.026623714099447,0.64555253477817,"Africa","São Tomé & Príncipe"
"106","SUR",0.22472506856579,0.560963691876124,0.482975284412026,0.378849928543317,0.516038169035315,0.049237722283366,0.00126135106787126,0.0645815565752504,0.365149051198484,0.159935561507398,0.000425639165405628,0.00193906255397719,0.795154685301529,0.129005836245874,0.705791944008207,0.671213745990792,0.387656117426857,0.74448404291099,0.589458413926499,0.498965532261114,0.374144030936874,0.384620763587224,0.677780834326222,0.391210354247222,0.528466519045233,0.637570691423908,0.410541586073501,0.501034467738886,0.625855969063126,0.615379236412776,0.322219165673778,0.608789645752778,0.471533480954767,0.362429308576092,-0.00744270225632257,-0.00744270225632257,0.563618187095012,"Americas","Suriname"
"107","SVN",0.564060126798706,0.208418457569025,0.78911169348739,0.112110277566422,0.380547957074092,0.0868115194833747,0.0887477945684987,0.0861922587244441,0.887989955384084,0.0292224958813905,0.000222663397986751,0.000153032908855343,0.474666618214326,0,0.329233285989184,0.443442415029259,0.160775131925327,0.374025048799945,0.905705996131528,0.771720140700348,0.657856691916708,0.815728433902388,0.861230908248235,0.695948086320621,0.789248912645237,0.8103078111689,0.094294003868472,0.228279859299652,0.342143308083292,0.184271566097612,0.138769091751765,0.304051913679379,0.210751087354763,0.1896921888311,-0.0760191982252776,-0.0760191982252776,0.398682421473706,"Europe","Slovenia"
"108","SWE",0.131037069814656,0.276542221112403,0.974738910712194,0.0175055485063783,0.126731762123005,0.0242891310457126,0.0392808565141105,0.0194944676414444,0.235371124884586,0.0586184178795951,0.00160176351344267,0.00180540089940734,0.573168660208842,0,0.397859562537374,0.437995501715762,0.43670062039952,0.253919638023209,0.967117988394584,0.956940462907358,0.99078912477801,0.986410657893686,0.861840352220015,0.949864793767418,0.983818795038303,0.968919053746716,0.032882011605416,0.043059537092642,0.00921087522199004,0.013589342106314,0.138159647779985,0.050135206232582,0.016181204961697,0.031080946253284,-0.13029544648613,-0.13029544648613,0.268140689420082,"Europe","Sweden"
"109","SYR",0.372896895527286,0.363522844723588,0.0224622273479358,0.870957569779556,0.70762438207134,0.059275044337182,0.00390064063101338,0.0769849221989939,0.599818747018993,0.173026608636349,0.00125979363844268,0.00208434696111834,0.639421985321693,0.328975572133258,0.408606405998244,0.447242805687108,0.0948225366428645,0.610098786445646,0.246131528046422,0.0744227077875988,0.00292682261524548,0.138736232815754,0.0578508522708516,0.123728751254994,0.0675503972466303,0.0557431905221175,0.753868471953578,0.925577292212401,0.997073177384755,0.861263767184246,0.942149147729148,0.876271248745006,0.93244960275337,0.944256809477882,0.0305052634527158,0.0305052634527158,0.654888186962383,"Asia","Syria"
"110","TGO",0.478338860197622,0.623648772118608,0.288126087581815,0.735122044643967,0.797934299865037,0.114291060201656,0.0596997008380476,0.131750504311789,0.718941022234595,0.175235341184158,0.000485464418911123,0.00120037205722398,0.631001177839134,0.346683645622664,0.780688728082845,0.509806902219353,0.569916109920422,0.887743927708568,0.143617021276596,0.355042784889415,0.238791795874122,0.287200957140468,0.44471898851623,0.386839758214037,0.406051990902951,0.366653218688681,0.856382978723404,0.644957215110585,0.761208204125878,0.712799042859532,0.55528101148377,0.613160241785963,0.593948009097049,0.633346781311319,0.110190289541381,0.110190289541381,0.846541472840939,"Africa","Togo"
"111","THA",0.734386806691943,0.642190820781877,0.47177474320365,0.357490770512031,0.75811581654876,0.699016793803306,0.0181906169780379,0.916759065136454,0.557080624806141,0.287651903706698,0.0231948965053,0.0465946464955948,0.767854838889925,0.530013067862572,0.694952024114663,0.615143012677619,0.389526643065119,0.774931933863367,0.653288201160542,0.477099545553502,0.325013146965103,0.627939139382007,0.499429574703046,0.561962064140826,0.54874095458608,0.299512393543947,0.346711798839458,0.522900454446498,0.674986853034897,0.372060860617993,0.500570425296954,0.438037935859174,0.45125904541392,0.700487606456053,-0.0544036621794639,-0.0544036621794639,0.450670714789906,"Asia","Thailand"
"112","TLS",0.270585384431894,0.7651353936694,0.392689280193253,0.545676706197254,0.69705150059028,0.00331492699620559,0.000467693037364,0.00422553121548806,0.486810543675936,0.271074467618531,0.0026681879600452,0.0022519083106878,0.772362247321993,0.53311664443929,0.888432448337196,0.726168516154873,0.554826947155677,0.922558365876311,0.351547388781431,0.436321133308441,0.305399317590548,0.305398728250191,0.726385118942037,0.355770974197091,0.281284580622933,0.643688080247845,0.648452611218569,0.563678866691559,0.694600682409452,0.694601271749809,0.273614881057963,0.644229025802909,0.718715419377067,0.356311919752155,0.104154621232727,0.104154621232727,0.832024872663891,"Asia","Timor-Leste"
"113","TON",0.136492629096248,0.675588538553124,0.587082287649191,0.335496848335701,0.508177143184472,0.00000948384910518052,0.0000391374973762998,0,0.26866067409841,0.254704861848517,0.00107912971979063,0.00181702365197863,0.949636283239672,0.301325935586418,0.775954510242083,0.931849740495788,0.498290057509107,0.526953574262547,0.569148936170213,0.605331051941581,0.411018245233586,0.576963422004694,0.854302947769553,0.455607049563365,0.633335377822819,0.700759269255466,0.430851063829787,0.394668948058419,0.588981754766414,0.423036577995306,0.145697052230447,0.544392950436635,0.366664622177181,0.299240730744534,0.0302932954210886,0.0302932954210886,0.654378375122485,"Oceania","Tonga"
"114","TTO",0.277041986885899,0.528051696372289,0.566976051176212,0.278350965957711,0.478064410889223,0.0858556250763131,0.00261884666545352,0.112476465764532,0.41493297882783,0.163551212426911,0.00108202865970304,0.00304290119401183,0.77508837323729,0.15980037790059,0.654819746855297,0.632332598543377,0.586696931615038,0.472634642047701,0.72678916827853,0.566566913243516,0.346398990522907,0.589279392604042,0.715352803204593,0.531573676483765,0.515330906431383,0.701465710214409,0.27321083172147,0.433433086756484,0.653601009477093,0.410720607395958,0.284647196795407,0.468426323516235,0.484669093568617,0.298534289785591,-0.0331465887579817,-0.0331465887579817,0.50179685691924,"Americas","Trinidad & Tobago"
"115","TUN",0.377342944488215,0.520624445824497,0.478922092010525,0.386740340025116,0.570556683303166,0.20382743188431,0.00550715423933386,0.267254352258026,0.462609046707778,0.251186825228668,0.00302893146452751,0.0090299101851795,0.759483385098126,0.470164847501379,0.556497181513316,0.551066601445296,0.481284372355097,0.443869843112503,0.573017408123791,0.500114397476792,0.415584340305618,0.517755338108224,0.462283026018172,0.441884501483018,0.552479466239554,0.610699712706165,0.426982591876209,0.499885602523208,0.584415659694382,0.482244661891776,0.537716973981828,0.558115498516982,0.447520533760446,0.389300287293835,-0.00715068134803759,-0.00715068134803759,0.564320536951255,"Africa","Tunisia"
"116","TUR",0.261373750981577,0.569372117336709,0.434017724652783,0.340793432384219,0.519270574044708,0.235767296311821,0.137243457183951,0.267277254715888,0.239145084276979,0.254339347900966,0.00168634458453785,0.0109102132678241,0.709986261363805,0.530013067862572,0.623486907112459,0.373125224050527,0.902631823242935,0.347250941038862,0.731624758220503,0.432154206174338,0.341647251123688,0.544709066233762,0.368336510432049,0.525407238415571,0.469146121289803,0.343679049551151,0.268375241779497,0.567845793825662,0.658352748876312,0.455290933766238,0.631663489567951,0.474592761584429,0.530853878710197,0.656320950448849,-0.0597183071181633,-0.0597183071181633,0.437888273523636,"Asia","Turkey"
"117","TZA",0.262987039757101,0.712189090416358,0.347083331453048,0.683475738241295,0.728269725816532,0.00791030608485448,0.000770235731036283,0.0101938480361474,0.469666434479281,0.259049129848215,0.00716760577259327,0.00749635255424516,0.723801599258164,0.530397915621553,0.824274193484027,0.571633494840566,0.670771412749234,0.820566038641886,0.158607350096712,0.413906585782222,0.312113725116828,0.360183450309369,0.537721441433035,0.395510142190548,0.414387351301143,0.463523404342409,0.841392649903288,0.586093414217778,0.687886274883172,0.639816549690631,0.462278558566965,0.604489857809452,0.585612648698857,0.536476595657591,0.123879819448142,0.123879819448142,0.87946664733789,"Africa","Tanzania"
"118","URY",0.189891867425499,0.41928998392903,0.748582327969058,0.194517479528776,0.338942516906632,0.00734357418007363,0.0167975750599923,0.00431998946072847,0.349515874783655,0.117016983256291,0.00078886353210948,0.001324025230413,0.635000117525448,0.141171454242232,0.544858479934152,0.51460687062915,0.540316423702567,0.39579492395847,0.724371373307544,0.755236279860492,0.761541723942846,0.678346149182144,0.891070555359203,0.65102191558628,0.68251782597352,0.866919509118957,0.275628626692456,0.244763720139508,0.238458276057154,0.321653850817856,0.108929444640797,0.34897808441372,0.31748217402648,0.133080490881043,-0.0470872816713993,-0.0470872816713993,0.468267601356124,"Americas","Uruguay"
"119","USA",0.285799024877007,0.473504976093046,0.86327354155389,0.0714872968404946,0.353009447377341,0.0719387831441457,0.0332527267152275,0.0843113829096757,0.443312142620773,0.305408945497726,0.197849105726927,0.0392532639756335,0.685919165579631,0.505968734110431,0.434475606587351,0.566275496784356,0.403150811195432,0.239422136896466,0.93568665377176,0.844986200741155,0.776671290726413,0.924936941376599,0.765839293236015,0.898853101931944,0.880960529039534,0.822656048136427,0.06431334622824,0.155013799258845,0.223328709273587,0.075063058623401,0.234160706763985,0.101146898068056,0.119039470960466,0.177343951863573,-0.0400515729281394,-0.0400515729281394,0.485189434294095,"Americas","United States"
"120","VCT",0.0741586163516395,0.405107573189361,0.665452030836163,0.274208597793162,0.312501147888393,0.0121934790881131,0.000936013025888955,0.0157938492167629,0.153531532783576,0.112032770797559,0.000167663555273672,0.000666048293182642,0.737187117715115,0.0230481618939925,0.529435847423064,0.635396359026707,0.424624843080847,0.356903108506543,0.620406189555126,0.681815389919017,0.631263233846544,0.590594274729618,0.848715574767307,0.595090853533857,0.643843124463176,0.781385278173599,0.379593810444874,0.318184610080983,0.368736766153456,0.409405725270382,0.151284425232693,0.404909146466143,0.356156875536824,0.218614721826401,-0.0583900792425976,-0.0583900792425976,0.441082841552821,"Americas","St. Vincent & Grenadines"
"121","VEN",0.276452107996946,0.550551385058321,0.122970336153893,0.561940028573514,0.616254852106246,0.0368136118061149,0.00218284545524573,0.0478892460574417,0.463000802153942,0.253687176715746,0.00829011758844703,0.0349851309480647,0.737187117715115,0.469880921652786,0.597058226327337,0.564738104153947,0.358807830133081,0.641551810913256,0.633462282398453,0.127527770751767,0.0447085989938277,0.160435999460725,0.36509507748497,0,0,0.194926948571078,0.366537717601547,0.872472229248233,0.955291401006172,0.839564000539275,0.63490492251503,1,1,0.805073051428922,-0.0044041032667469,-0.0044041032667469,0.570926429426155,"Americas","Venezuela"
"122","VNM",0.696268549342492,0.636577943353006,0.432001299653524,0.462524733564914,0.781935586951653,0.561359455031966,0.0273031789420867,0.732161681112321,0.631785341113198,0.363674681903693,0.0214329142342398,0.182828480780326,0.709986261363805,0.715992457678113,0.610852965965827,0.604413358830684,0.283401482882199,0.707509789683622,0.477272727272727,0.454568258253708,0.302311820046178,0.542399575163628,0.705496747563478,0.447666595445032,0.542565620561802,0.186969190742129,0.522727272727273,0.545431741746292,0.697688179953822,0.457600424836372,0.294503252436522,0.552333404554968,0.457434379438198,0.813030809257871,0.0146684012732202,0.0146684012732202,0.616798387364038,"Asia","Vietnam"
"123","VUT",0.0583432257302293,0.645869586220518,0.517431379216099,0.494847815689762,0.531909258089269,0.00100339560994913,0.000553120023411658,0.0011474030413257,0.138602365694029,0.23094365390645,0.000118124034971506,0.000887203446275279,0.763479008395075,0.407302827711929,0.756953590923189,0.711713873701619,0.613619393571538,0.590125493473725,0.308027079303675,0.566520069978095,0.38687580111245,0.424217294897002,0.845174030332013,0.427410725978206,0.621366192925927,0.694076374622975,0.691972920696325,0.433479930021905,0.61312419888755,0.575782705102998,0.154825969667987,0.572589274021794,0.378633807074073,0.305923625377025,0.0507873127072694,0.0507873127072694,0.703669263844515,"Oceania","Vanuatu"
"124","WSM",0.223337968238084,0.731779448031375,0.675090755017469,0.305392044499698,0.559740542184026,0.0115523128417399,0.0055344763359443,0.0134769412327834,0.400543652787862,0.256868956784672,0.000281999566141257,0.00253053151816071,0.926524200599877,0.331996424093255,0.854642620159121,0.866008467055873,0.624355627529063,0.639149823904462,0.5357833655706,0.700532304311075,0.598100201250201,0.68622321869222,0.92193470126836,0.509986238142172,0.734751860543514,0.752197605969981,0.4642166344294,0.299467695688925,0.401899798749799,0.31377678130778,0.07806529873164,0.490013761857828,0.265248139456486,0.247802394030019,0.0635635113130068,0.0635635113130068,0.734397752796781,"Oceania","Samoa"
"125","YEM",0.221689347463295,0.556769792126287,0,1,0.775402890755326,0.0129435619972954,0.000116184736707449,0.0170460221479785,0.396429692563157,0.251738938534733,0.00482888513338248,0.0119330154940977,0.709986261363805,0.516865911532908,0.607954031415313,0.523999941472363,0.163138674270441,0.901833901221314,0.101063829787234,0.069937261290321,0,0,0,0.183376181187839,0.127368906985719,0.108878479568369,0.898936170212766,0.930062738709679,1,1,1,0.816623818812161,0.872631093014281,0.891121520431631,0.0834698002914463,0.0834698002914463,0.782275075295502,"Asia","Yemen"
