"","Alpha.3.code","exposure_scaled","sensitivity_scaled","adaptive_capacity_scaled","adaptive_capacity_inverse_scaled","index_mean_scaled","crit_1_1","crit_1_1_A","crit_1_1_B","crit_1_2","crit_2_1","crit_2_1_A","crit_2_1_B","crit_2_1_C","crit_2_1_D","crit_2_2","crit_2_2_A","crit_2_2_B","crit_2_2_C","crit_3_1","crit_3_2","crit_3_2_A","crit_3_2_B","crit_3_2_C","crit_3_2_D","crit_3_2_E","crit_3_2_F","crit_3_1_inverse","crit_3_2_inverse","crit_3_2_A_inverse","crit_3_2_B_inverse","crit_3_2_C_inverse","crit_3_2_D_inverse","crit_3_2_E_inverse","crit_3_2_F_inverse","cfa_vulnerability_score","cfa_mean_vulnerability","SIFI_Index","Continent","country","has_PAA"
"53","IDN",0.737847567846128,0.926809820235471,0.485530167010579,0.432309648373226,0.875786677175667,0.79698402135278,0.659720551103698,0.936143352524945,0.562149791012215,0.654405559352385,0.129031413693241,0.660130710514048,0.897581837695778,0.842249824666735,0.716906150492807,0.40176211280478,0.356676412527461,0.893143664074026,0.54902807775378,0.502282314798457,0.385927604008957,0.561706925808656,0.49963607775843,0.499562032599454,0.461517238359543,0.605344010255701,0.45097192224622,0.497717685201543,0.614072395991043,0.438293074191344,0.50036392224157,0.500437967400546,0.538482761640457,0.394655989744299,0.00897405386158558,0.00897405386158558,0.497880468735416,"Asia","Indonesia","No PAA"
"54","IND",0.738833730468594,0.756910993851718,0.476433592982813,0.49699899169572,0.833834235263857,0.764464074531101,0.635661334102143,0.895466362798874,0.596053376168837,0.530817668293435,0.0545718085864818,0.525544530290567,0.823690183175056,0.657417692284681,0.589111023135095,0.327335358931879,0.278985770835709,0.796633653808196,0.432397408207343,0.511680725338089,0.402189649135268,0.583748301335453,0.414021164717107,0.474865791449725,0.539314000475723,0.655945444915254,0.567602591792657,0.488319274661911,0.597810350864732,0.416251698664547,0.585978835282893,0.525134208550275,0.460685999524277,0.344054555084746,0.032107030833569,0.032107030833569,0.634902611889614,"Asia","India","No PAA"
"55","IRL",0.519652657761275,0.297707990367125,0.899763005511559,0.060097729929037,0.300527486220238,0.58600880331551,0.637023064278693,0.53886059140681,0.466986006003469,0.151317448586622,0.00132078434934229,0.00155058930787479,0.621977044365374,0,0.289172546654469,0.349023422065785,0.414774237586134,0.0556221577792753,0.942980561555076,0.850832968209678,0.834255074435859,0.826713036835144,0.816131039527775,0.865808370693147,0.867259260813414,0.894831026952731,0.057019438444924,0.149167031790322,0.165744925564141,0.173286963164856,0.183868960472225,0.134191629306853,0.132740739186586,0.105168973047269,-0.0637178446151687,-0.0637178446151687,0.0673090065628024,"Europe","Ireland","No PAA"
"56","IRN",0.737009088588093,0.761429848626396,0.301679641292488,0.464381377458738,0.821586851311688,0.679147827610231,0.60019922826879,0.761092698968155,0.678809553993709,0.399695130004217,0.0498143902901922,0.0470516527351453,0.717938164840137,0.750132440431376,0.726919677963339,0.60456655686621,0.563529209240044,0.502967896574356,0.695032397408207,0.302394674232735,0.209661147684183,0.431369829154029,0.343146660622881,0.230334813222176,0.37515300801546,0.22470258669768,0.304967602591793,0.697605325767265,0.790338852315817,0.568630170845971,0.656853339377119,0.769665186777824,0.62484699198454,0.77529741330232,-0.0208543118440054,-0.0208543118440054,0.321199940296847,"Asia","Iran","Has PAA"
"57","IRQ",0.60935225945144,0.464203797934947,0.150505842652847,0.655431426414218,0.722569293997996,0.349186263763052,0.124885480319586,0.579564659121394,0.829661832529361,0.179924409481088,0.00062944780638797,0.000534619174232905,0.538359736294117,0.193599509204205,0.506913483217409,0.404151600280422,0.00848069274748528,0.830405899532806,0.51792656587473,0.186607898295336,0.0998568229651478,0.241164113693933,0.090380768619801,0.247354890060953,0.132119516495355,0.308771277936823,0.48207343412527,0.813392101704664,0.900143177034852,0.758835886306067,0.909619231380199,0.752645109939047,0.867880483504645,0.691228722063177,0.012995504171016,0.012995504171016,0.521700478613679,"Asia","Iraq","No PAA"
"58","ISL",0.409732093073881,0.431354176112376,0.939897460005341,0.0299869442325757,0.296910751469364,0.550718160325507,0.697630376216112,0.408001554499513,0.348052281089713,0.146661987109916,0.000227711022625099,0.000498461355685752,0.606501723076519,0,0.491571466915464,0.43890727881264,0.555139385955733,0.21914339670762,0.979697624190065,0.884816915080071,0.908092306196986,0.836394329873231,0.893398749219653,0.826782025184993,0.925529675584466,0.918704404421094,0.020302375809935,0.115183084919929,0.091907693803014,0.163605670126769,0.106601250780347,0.173217974815007,0.074470324415534,0.081295595578906,-0.0710915590640143,-0.0710915590640143,0.0236327361886277,"Europe","Iceland","No PAA"
"59","ISR",0.472936025104674,0.379294490846566,0.723712209934855,0.141645900244068,0.365099102770037,0.464351513840785,0.470045336392071,0.463659834668478,0.523097388190086,0.265776491165792,0.000327253426186916,0.000337042522885962,0.493975154829143,0.563426630614979,0.295429233483865,0.254402455202468,0.565187090860159,0.0120027528054555,0.924406047516199,0.686569985300947,0.644646661757028,0.781394450576953,0.418886601109129,0.7893238359088,0.760001559898388,0.725166802555386,0.075593952483801,0.313430014699053,0.355353338242972,0.218605549423047,0.581113398890871,0.2106761640912,0.239998440101612,0.274833197444614,-0.0615214516625902,-0.0615214516625902,0.0803187661772082,"Asia","Israel","Has PAA"
"60","ITA",0.650769689374452,0.303160741288241,0.677222273126191,0.182237657614018,0.440694469206056,0.748670659600348,0.795841918457799,0.703846435091932,0.488288282176171,0.158758571870577,0.0053865329735798,0.00886673648569248,0.638759162251428,0,0.289799336577449,0.297814518732609,0.347329846465576,0.175494881766618,0.879913606911447,0.644562943709104,0.507338614310476,0.611699224270293,0.670554513969341,0.662787362541855,0.589610460988743,0.825387486173916,0.120086393088553,0.355437056290896,0.492661385689524,0.388300775729707,0.329445486030659,0.337212637458145,0.410389539011257,0.174612513826084,-0.0525637575703814,-0.0525637575703814,0.133377325986465,"Europe","Italy","No PAA"
"61","JAM",0.321418120445654,0.571463617797681,0.580523832573077,0.363130699159226,0.501749397622274,0.21548400366411,0.0798344244685232,0.358459770832175,0.559377261662059,0.291952720760926,0.00108671802755568,0.00502238556373267,0.776827995868775,0.37420376681273,0.553587252733698,0.432176380915502,0.526789701758971,0.374876653651692,0.586609071274298,0.585928774882351,0.40764819570768,0.629394112179262,0.706113444421623,0.576413422766877,0.479526721355853,0.716476752862813,0.413390928725702,0.414071225117649,0.59235180429232,0.370605887820738,0.293886555578377,0.423586577233123,0.520473278644147,0.283523247137187,0.0022487699405225,0.0022487699405225,0.458045007121436,"Americas","Jamaica","No PAA"
"62","JOR",0.559887802711974,0.30021671668754,0.503870915209969,0.401001006422468,0.50429404158058,0.109446846434917,0,0.227210106853708,1,0.135080900366877,0.000201439162754795,0.0000668273967791132,0.458427022065084,0.104699186376417,0.309121016894103,0.303579312237577,0,0.554650563984701,0.59438444924406,0.510929022741765,0.48588655743343,0.547359760968176,0.530805783012578,0.533556257934451,0.586652492268354,0.381313284833599,0.40561555075594,0.489070977258235,0.51411344256657,0.452640239031824,0.469194216987422,0.466443742065549,0.413347507731646,0.618686715166401,0.000125669232041634,0.000125669232041634,0.445469374959584,"Asia","Jordan","No PAA"
"63","JPN",0.785977311209226,0.675354497043754,0.885797420038641,0.0696196211766196,0.633726879378829,0.84642578793053,0.781288811152835,0.912996914617979,0.580236600808265,0.406043779862958,0.0424426847960759,0.0819649320814119,0.794270017157742,0.670288109695122,0.593213575715572,0.388419209160901,0.394427238515563,0.628089915686098,0.935637149028078,0.836183928711123,0.803699674642961,0.881292269001383,0.822020088167772,0.80732269187554,0.883196450729446,0.819572397849637,0.064362850971922,0.163816071288877,0.196300325357039,0.118707730998617,0.177979911832228,0.19267730812446,0.116803549270554,0.180427602150363,-0.0634736499319186,-0.0634736499319186,0.06875542994732,"Asia","Japan","No PAA"
"64","KEN",0.428294952132699,0.713426903078705,0.352122137608273,0.640715363596916,0.745739605452314,0.325412731274352,0.333895913459084,0.323229169693416,0.599402383519088,0.286430136744093,0.00226529649915305,0.00582044027309484,0.657746298584914,0.470406323873555,0.769159311004593,0.444164375639219,0.569929550764744,0.73914759863663,0.32267818574514,0.4028032077641,0.236278767805229,0.435506869109952,0.372013157375526,0.465427099524081,0.439592934937414,0.468000417832395,0.67732181425486,0.5971967922359,0.763721232194771,0.564493130890048,0.627986842624474,0.534572900475919,0.560407065062586,0.531999582167605,0.0517941283521341,0.0517941283521341,0.751513988702315,"Africa","Kenya","No PAA"
"65","KHM",0.647700576410151,0.729738126930659,0.307678931427384,0.666047607334234,0.854394437679569,0.503355847364607,0.29015168342459,0.721197913443818,0.729296966543204,0.381662203813333,0.00710256015353548,0.0214938861002889,0.785206210321648,0.682880912085965,0.698061399380974,0.55220438462715,0.141073487880881,0.9216415608188,0.342548596112311,0.347032804785795,0.118258249501871,0.401805385864163,0.629482881954949,0.404267468207808,0.279128536767421,0.249254306418556,0.657451403887689,0.652967195214205,0.881741750498129,0.598194614135837,0.370517118045051,0.595732531792192,0.720871463232579,0.750745693581444,0.0477003119259252,0.0477003119259252,0.727265337044625,"Asia","Cambodia","Has PAA"
"66","KOR",0.834321284295126,0.551380730411883,0.782400564438898,0.119457967806691,0.621791224639201,0.850233703915925,0.8512752967839,0.850590700805429,0.644257836832169,0.369604599612532,0.0251856239518302,0.0256817362984466,0.717938164840137,0.682241045392347,0.446220649201412,0.413340160384656,0.302287919607696,0.409331261004175,0.921814254859611,0.737689817357564,0.599173959474295,0.775937787806275,0.717861450933532,0.755842513691151,0.81533699392529,0.761986198314844,0.078185745140389,0.262310182642436,0.400826040525705,0.224062212193725,0.282138549066468,0.244157486308849,0.18466300607471,0.238013801685156,-0.0610169584683466,-0.0610169584683466,0.083306999761052,"Asia","South Korea","No PAA"
"67","KWT",0.458351115858266,0.503179338901325,0.522320062047468,0.30336216060786,0.506183598505802,0.380861157206499,0.229152362481961,0.538351768445362,0.586124345497249,0.214423716015616,0.00123884658801281,0.000596604006028025,0.600229024633571,0.261635754793313,0.530082551097782,0.384233470333998,0.640472702322872,0.263407801443489,0.781425485961123,0.501602744386782,0.376486243665133,0.504520856428157,0.629899842463598,0.507394221423396,0.581397755616375,0.409917546724031,0.218574514038877,0.498397255613218,0.623513756334867,0.495479143571843,0.370100157536402,0.492605778576604,0.418602244383625,0.590082453275969,-0.0358288282740439,-0.0358288282740439,0.232502305901298,"Asia","Kuwait","No PAA"
"68","LBN",0.347761600650332,0.548196400431899,0.335094910612523,0.46571776781404,0.55374375457732,0.198756681243167,0.0789754667894341,0.326020291457242,0.613065880583852,0.241652417271229,0.00100649300629158,0.00116060140783049,0.650734261378373,0.313857174112543,0.569461283505327,0.368413243278091,0.653297896948627,0.34301476960086,0.65097192224622,0.344240875024626,0.172253063228424,0.386509703404251,0.274723451271471,0.440138580532931,0.359006782593267,0.432813669117408,0.34902807775378,0.655759124975374,0.827746936771576,0.613490296595749,0.725276548728529,0.559861419467069,0.640993217406733,0.567186330882592,-0.0118943622816746,-0.0118943622816746,0.374271859793891,"Asia","Lebanon","No PAA"
"69","LBR",0.471677372837334,0.787757391739401,0.294101731242874,0.777119700327906,0.85160101439772,0.43907274404435,0.475388402059706,0.407995294727364,0.54661020226301,0.290237042045541,0.00126387935648881,0.00451262488975094,0.751246746657442,0.39362391851978,0.875332109492894,0.41349334569201,0.54630900841697,1,0.174082073434125,0.36670459753007,0.236532249723677,0.236830956894244,0.568647281358799,0.301780811050579,0.307776526767651,0.548659759385471,0.825917926565875,0.63329540246993,0.763467750276323,0.763169043105756,0.431352718641201,0.698219188949421,0.692223473232349,0.451340240614529,0.0803739079018726,0.0803739079018726,0.920798843372014,"Africa","Liberia","No PAA"
"70","LBY",0.440937605167615,0.601357673429456,0.0724534079901615,0.674744185450331,0.717344453896589,0.408271321993158,0.279011678933906,0.543056812255056,0.534282103902319,0.307860088755411,0.00210465318632603,0.00395379289059806,0.740070175116866,0.471220269169197,0.581911255240014,0.416663850821118,0.252905174625404,0.719378497826408,0.57451403887689,0.102915884168915,0.0616506106519228,0.128687685635381,0.113545196353897,0.0144085341453054,0.126067156362253,0.173136121864732,0.42548596112311,0.897084115831085,0.938349389348077,0.871312314364619,0.886454803646103,0.985591465854695,0.873932843637747,0.826863878135268,0.00183271432613045,0.00183271432613045,0.455580610428162,"Africa","Libya","No PAA"
"71","LCA",0.254139964224558,0.64740298729002,0.663407701742073,0.299665045612816,0.474112972446427,0.201709652496685,0.150948610714008,0.259925513772831,0.478756800116893,0.234379566601899,0.000462521684637459,0.000374491692095513,0.75084275965654,0.187551640603681,0.723520617530812,0.492945411519017,0.626438974295008,0.545066351983818,0.627213822894169,0.66283071692578,0.582250234578562,0.565081267786441,0.812633265981547,0.578315361580216,0.660875034578888,0.777829137049026,0.372786177105831,0.33716928307422,0.417749765421438,0.434918732213559,0.187366734018453,0.421684638419784,0.339124965421112,0.222170862950974,-0.00551757580374982,-0.00551757580374982,0.412043087885295,"Americas","St. Lucia","No PAA"
"72","LKA",0.639633989578614,0.819604113466031,0.499786424389066,0.364857926000799,0.763572660073004,0.500322431171953,0.45640181118636,0.548909280797172,0.721012534626429,0.461652592043111,0.0422069690085649,0.126414513231825,0.907303988069089,0.723514860073452,0.75103710296649,0.505124893062488,0.344446917248361,0.868412677426421,0.670842332613391,0.498583270726835,0.364993401893825,0.472994026981661,0.570516875214374,0.481761679368747,0.539338379589414,0.56189526131299,0.329157667386609,0.501416729273165,0.635006598106175,0.527005973018339,0.429483124785626,0.518238320631253,0.460661620410586,0.43810473868701,-0.0154062858379879,-0.0154062858379879,0.35346989846991,"Asia","Sri Lanka","No PAA"
"73","LTU",0.357382204007299,0.204601217805071,0.766283985674773,0.157751893600067,0.208748943200455,0.31593433883639,0.38295670342339,0.255300108643856,0.50938643850472,0.110429580656061,0.000201260118307045,0.000186923008382157,0.469703160173464,0,0.192299242128096,0.355519737605489,0.19903682449598,0.0763947362507373,0.844492440604752,0.731813189623057,0.572703329457959,0.752380907619353,0.759917356626191,0.759871022665967,0.751666320402673,0.794340200966199,0.155507559395248,0.268186810376943,0.427296670542041,0.247619092380647,0.240082643373809,0.240128977334033,0.248333679597327,0.205659799033801,-0.0454122512809531,-0.0454122512809531,0.175737404403739,"Europe","Lithuania","No PAA"
"74","LVA",0.349504535022395,0.247372605406828,0.74100054878184,0.178711946798443,0.241844937259235,0.454775024688226,0.557204757728983,0.357436864891456,0.359492966277496,0.093679070569894,0.0000832047538092279,0.0000981426503422725,0.406510751272967,0,0.272334477283011,0.233766477389796,0.362647393786447,0.190247220679279,0.821166306695464,0.71070836811244,0.530508197477144,0.746197031628434,0.692883037568941,0.776706946628849,0.751580845268799,0.766374150102476,0.178833693304536,0.28929163188756,0.469491802522856,0.253802968371566,0.307116962431059,0.223293053371151,0.248419154731201,0.233625849897524,-0.0407477020958488,-0.0407477020958488,0.203366642394389,"Europe","Latvia","Has PAA"
"75","MAR",0.667593958517899,0.640626850155613,0.436891426544364,0.500322038964474,0.756937576055563,0.670529469309565,0.541565881080103,0.80256981193346,0.590034812209067,0.352188711471388,0.0094066385428882,0.0343986761073009,0.821163112134329,0.52016050018125,0.595685471644666,0.381116580053079,0.456563753355253,0.578065141890189,0.47732181425486,0.461401812577638,0.394685527655348,0.478566351690482,0.540421655235075,0.461837766590405,0.501752970021444,0.391146604273073,0.52267818574514,0.538598187422362,0.605314472344652,0.521433648309518,0.459578344764925,0.538162233409595,0.498247029978556,0.608853395726927,0.0230849139826492,0.0230849139826492,0.581462460706399,"Africa","Morocco","No PAA"
"76","MDG",0.556805155599236,0.787839249961493,0.295067269430693,0.745106844708435,0.87291672126315,0.581321380331738,0.579962332085385,0.58659025104452,0.523800349108152,0.398072393257764,0.00535027829855485,0.0550008845752038,0.844699976996241,0.653743588961837,0.767617876050521,0.420944792298603,0.385860673742736,0.943437173346795,0.222030237580993,0.360243938479322,0.199216202307032,0.276932365111454,0.502550167300219,0.354046275991541,0.34770468021969,0.481013939945997,0.777969762419007,0.639756061520678,0.800783797692968,0.723067634888546,0.497449832699781,0.645953724008459,0.65229531978031,0.518986060054003,0.0715089748611184,0.0715089748611184,0.868289729407403,"Africa","Madagascar","No PAA"
"77","MEX",0.646227992763135,0.650308898550338,0.451831453930481,0.388029854976584,0.703058910929397,0.661368688295012,0.503554689515492,0.822344989251293,0.569218012844981,0.389821372511114,0.026547589636433,0.0708667416510951,0.795488562394596,0.634662428999353,0.572378410149839,0.452802789358815,0.307970548519412,0.609627887159718,0.677753779697624,0.450347532387682,0.233577519336376,0.490510230655199,0.491744060513405,0.548402737505019,0.379691833407413,0.558158812908683,0.322246220302376,0.549652467612318,0.766422480663624,0.509489769344801,0.508255939486595,0.451597262494981,0.620308166592587,0.441841187091317,-0.0158680374532169,-0.0158680374532169,0.350734833458596,"Americas","Mexico","No PAA"
"78","MLT",0.348606412096558,0.33486974867922,0.812386608467408,0.122186899449303,0.259390393603804,0.409635886515155,0.502898024933289,0.321886852339377,0.403371990467973,0.113191624072528,0.0000807678580535162,0.0000513311888303333,0.480413341789356,0,0.382283065136161,0.335631203531277,0.594499804863296,0.0704367694031835,0.883369330453564,0.770117886270414,0.593140910376659,0.730247904081345,0.86947324967142,0.808985122073799,0.773699565851088,0.845160565568171,0.116630669546436,0.229882113729586,0.406859089623341,0.269752095918655,0.13052675032858,0.191014877926201,0.226300434148912,0.154839434431829,-0.0529989287716045,-0.0529989287716045,0.130799703110569,"Europe","Malta","No PAA"
"79","MMR",0.641224924673378,0.764585625709068,0.26484118190774,0.7020184237591,0.880097310437348,0.584841515829724,0.332039719230424,0.841520262175883,0.638725616079373,0.481014709774493,0.059033625551347,0.135975673536222,0.856039597168935,0.821675389788502,0.650269399243443,0.478789282860259,0.373904010263128,0.66924606139039,0.319654427645788,0.320229924780783,0.302002858556292,0.294977891991746,0.342691757820918,0.349712200699385,0.297850054083319,0.334144785533036,0.680345572354212,0.679770075219217,0.697997141443708,0.705022108008254,0.657308242179082,0.650287799300615,0.702149945916681,0.665855214466964,0.0523554375846091,0.0523554375846091,0.754838757239418,"Asia","Myanmar (Burma)","No PAA"
