"","Alpha.3.code","exposure_scaled","sensitivity_scaled","adaptive_capacity_scaled","adaptive_capacity_inverse_scaled","index_mean_scaled","crit_1_1","crit_1_1_A","crit_1_1_B","crit_1_2","crit_2_1","crit_2_1_A","crit_2_1_B","crit_2_1_C","crit_2_1_D","crit_2_2","crit_2_2_A","crit_2_2_B","crit_2_2_C","crit_3_1","crit_3_2","crit_3_2_A","crit_3_2_B","crit_3_2_C","crit_3_2_D","crit_3_2_E","crit_3_2_F","crit_3_1_inverse","crit_3_2_inverse","crit_3_2_A_inverse","crit_3_2_B_inverse","crit_3_2_C_inverse","crit_3_2_D_inverse","crit_3_2_E_inverse","crit_3_2_F_inverse","cfa_vulnerability_score","cfa_mean_vulnerability","SIFI_Index","Continent","country","has_PAA"
"62","JAM",0.268277026000839,0.492491754897741,0.580523832573077,0.352265322391633,0.540477248028159,0.00362268285602512,0.0000596642130395213,0.00475999365204044,0.425421270136631,0.207958722648738,0.00108367154581013,0.004971309558132,0.764596535223421,0.321745698200696,0.559245603109225,0.58057677355566,0.526789701758971,0.374876653651692,0.537234042553192,0.603547743601358,0.386495988241302,0.663459545784276,0.76791995911952,0.600286931289502,0.488511525693308,0.714612511480241,0.462765957446808,0.396452256398642,0.613504011758698,0.336540454215724,0.23208004088048,0.399713068710498,0.511488474306692,0.285387488519759,-0.00377752734160972,-0.00377752734160972,0.526178137645769,"Americas","Jamaica","No PAA"
"63","JOR",0.731096189256365,0.200109582497553,0.503870915209969,0.388137176364144,0.639757864585182,0.11698470339483,0,0.154326064603119,1,0.024463942072605,0.000196322617698162,0.0000154970034283892,0.428744855648263,0.0296495951216528,0.322036331769784,0.407822142533049,0,0.554650563984701,0.545938104448743,0.524498229206375,0.468835358556097,0.570516133107974,0.577267517580411,0.555480619674172,0.597644492551902,0.377245253767694,0.454061895551257,0.475501770793625,0.531164641443903,0.429483866892026,0.422732482419589,0.444519380325828,0.402355507448098,0.622754746232306,-0.00493319227848643,-0.00493319227848643,0.522336937349062,"Asia","Jordan","No PAA"
"64","JPN",0.337451322125811,0.604271669673633,0.885797420038641,0.0657353155873436,0.487095817859049,0.0752157810830386,0.0422871616124967,0.0857265524750026,0.456649794182164,0.340470745116836,0.0425317650353246,0.0819178058309413,0.782994507048396,0.642649642017352,0.587571920006873,0.521794297883594,0.394427238515563,0.628089915686098,0.927949709864604,0.867660582398644,0.803307238738657,0.948855529250705,0.893971977857287,0.841697969723913,0.89974474084121,0.818386037980091,0.072050290135396,0.132339417601356,0.196692761261343,0.051144470749295,0.106028022142713,0.158302030276087,0.10025525915879,0.181613962019909,-0.0923803623092978,-0.0923803623092978,0.231679944348744,"Asia","Japan","No PAA"
"65","KEN",0.310650977399121,0.622922908653638,0.352122137608273,0.631642416506948,0.750315615332609,0.0038411175795584,0.00315037830910825,0.00406160063289893,0.48818805779972,0.202353053883705,0.00226499950405267,0.00576940523469405,0.638988288610133,0.426012542119316,0.752526582002344,0.596681196669562,0.569929550764744,0.73914759863663,0.241779497098646,0.408515547704459,0.206143914482959,0.443788861744952,0.404575682364659,0.484252942487381,0.447829507233892,0.464502377912911,0.758220502901354,0.591484452295541,0.793856085517041,0.556211138255048,0.595424317635341,0.515747057512619,0.552170492766108,0.535497622087089,0.076753072438966,0.076753072438966,0.793845827389039,"Africa","Kenya","No PAA"
"66","KHM",0.568999583147768,0.668335068952341,0.307678931427384,0.653164806028979,0.885403729327075,0.233767809865133,0.00169004689436965,0.307846722099104,0.642274275554248,0.313891529824221,0.0071134713796967,0.0214436556397954,0.773433937201887,0.656298050141824,0.706330940363485,0.741819900687265,0.141073487880881,0.9216415608188,0.264023210831721,0.3535188247264,0.0819371321964389,0.405605700436624,0.684581879577762,0.420311766962811,0.284358517029552,0.244317952155215,0.735976789168279,0.6464811752736,0.918062867803561,0.594394299563376,0.315418120422238,0.579688233037189,0.715641482970448,0.755682047844785,0.0823025513608398,0.0823025513608398,0.812291191093572,"Asia","Cambodia","Has PAA"
"67","KOR",0.529509884845867,0.489393415292445,0.782400564438898,0.112948840287059,0.549801633708167,0.266210631330388,0.440094629228701,0.210707091248334,0.551133425053477,0.301781153301576,0.0252373476125121,0.0256317208163176,0.709986261363805,0.655604545907524,0.460965020936895,0.555272586134276,0.302287919607696,0.409331261004175,0.91247582205029,0.762859919960644,0.588060929527808,0.82949083777142,0.780696275378094,0.787876469520586,0.830613813825535,0.760421193740422,0.08752417794971,0.237140080039356,0.411939070472192,0.17050916222858,0.219303724621906,0.212123530479414,0.169386186174465,0.239578806259578,-0.0994189439481523,-0.0994189439481523,0.208285099513676,"Asia","South Korea","No PAA"
"68","KWT",0.360079207040266,0.40987678027851,0.522320062047468,0.28941295977026,0.51357316536373,0.0791055451330393,0.00177078097801346,0.103790698648574,0.486394428540747,0.117467819748772,0.00123615541560722,0.000545300808136443,0.578318646710566,0.199741546772194,0.530863134606638,0.516171263283873,0.640472702322872,0.263407801443489,0.75531914893617,0.514529005031977,0.353700624785747,0.521980441358324,0.685035336878832,0.528128731956229,0.592291298861847,0.406037596350882,0.24468085106383,0.485470994968023,0.646299375214253,0.478019558641676,0.314964663121168,0.471871268043771,0.407708701138153,0.593962403649118,-0.0392734519399839,-0.0392734519399839,0.408196747237202,"Asia","Kuwait","No PAA"
"69","LBN",0.335716834085628,0.454627064090133,0.335094910612523,0.449351082474399,0.602180611647499,0.00892552448108392,0.000193391366566553,0.0117128097182619,0.52036188397803,0.149373832125101,0.00100325910302699,0.00110932716208219,0.63159194039886,0.256340484926451,0.563347592994557,0.494918698852703,0.653297896948627,0.34301476960086,0.609284332688588,0.34640671725422,0.138762184056462,0.388275973242473,0.298770152496337,0.457814299925792,0.365733426915193,0.429084266889066,0.390715667311412,0.65359328274578,0.861237815943538,0.611724026757527,0.701229847503663,0.542185700074208,0.634266573084807,0.570915733110934,0.00666796438796935,0.00666796438796935,0.56089687371761,"Asia","Lebanon","No PAA"
"70","LBR",0.262116841773443,0.687732518485118,0.294101731242874,0.774450102256207,0.81785601328835,0.0122572778196288,0.0188754963268216,0.0101447513041033,0.407630092869476,0.206144179087911,0.00126124663859129,0.00446152271618562,0.737613246163024,0.342793765827782,0.841988972343717,0.555478372094423,0.54630900841697,1,0.0754352030947774,0.369320675954419,0.206410683125487,0.218692703546653,0.618421303976384,0.313164009640193,0.313543279170625,0.545692076267176,0.924564796905223,0.630679324045581,0.793589316874513,0.781307296453347,0.381578696023616,0.686835990359807,0.686456720829375,0.454307923732824,0.111969843303753,0.111969843303753,0.910899366332995,"Africa","Liberia","No PAA"
"71","LBY",0.251693020681353,0.521625937550363,0.0724534079901615,0.654517567047557,0.689518775935653,0.0110755011961696,0.000473157026345618,0.0144597553064167,0.393317758891055,0.227162042338188,0.00210398185948526,0.00390266203004934,0.72582411662943,0.426894717288998,0.581962994900193,0.559737562831548,0.252905174625404,0.719378497826408,0.523694390715667,0.0918108469124184,0.022362299146503,0.0961683641645486,0.123483872501143,0.0127220219592383,0.128429253577798,0.167699270125279,0.476305609284333,0.908189153087582,0.977637700853497,0.903831635835451,0.876516127498857,0.987277978040762,0.871570746422202,0.832300729874721,0.0469978039416303,0.0469978039416303,0.694945235588236,"Africa","Libya","No PAA"
"72","LCA",0.181756345844416,0.556688675572195,0.663407701742073,0.291499963677191,0.498620958693014,0.00522107300857867,0.000788630525834418,0.00663590273400438,0.29521735463496,0.139926972471567,0.000458016062658116,0.000323177092329532,0.737187117715115,0.119447248917141,0.719649280160512,0.662212627058704,0.626438974295008,0.545066351983818,0.582688588007737,0.68275155270434,0.570250116257203,0.590594274729618,0.883763521742403,0.602275370409938,0.673257729041485,0.776368304045394,0.417311411992263,0.31724844729566,0.429749883742797,0.409405725270382,0.116236478257597,0.397724629590062,0.326742270958515,0.223631695954606,-0.0181128556932147,-0.0181128556932147,0.478530358639523,"Americas","St. Lucia","No PAA"
"73","LKA",0.461002944186717,0.758863505121407,0.499786424389066,0.352049067871478,0.753220102255861,0.0160564059480617,0.00604957487294624,0.0192505730731863,0.699457994478381,0.404493113329006,0.0422955494162682,0.126369668748323,0.902223567582084,0.700338184230255,0.745989282069797,0.678574289588965,0.344446917248361,0.868412677426421,0.631528046421664,0.509684986842627,0.341605364433873,0.486261122848921,0.62045454445422,0.501330420138721,0.549443864010782,0.559014605169242,0.368471953578336,0.490315013157373,0.658394635566127,0.513738877151079,0.37954545554578,0.498669579861279,0.450556135989218,0.440985394830758,0.0106318641323421,0.0106318641323421,0.574072087733663,"Asia","Sri Lanka","No PAA"
"74","LTU",0.22154231675745,0.130131649748949,0.766283985674773,0.150812443388956,0.202709003990611,0.0161036314870259,0.0318533159892932,0.0110763532117558,0.34347320886368,0.0193581167951601,0.000196143154169614,0.000135598779998405,0.44063900872694,0,0.226452023957589,0.477597831138082,0.19903682449598,0.0763947362507373,0.825918762088975,0.756710626488308,0.560202792428502,0.802801325338445,0.826433358612212,0.792088195358647,0.765750154556435,0.792987932635608,0.174081237911025,0.243289373511692,0.439797207571498,0.197198674661555,0.173566641387788,0.207911804641353,0.234249845443565,0.207012067364392,-0.0956205068704117,-0.0956205068704117,0.220910348549499,"Europe","Lithuania","No PAA"
"75","LVA",0.0642158668230779,0.152804646877404,0.74100054878184,0.171210241104311,0.130406504898453,0.0220354667894949,0.0684316375139944,0.0072258710096289,0.103689181131128,0,0.0000778114266524267,0.0000468138645232589,0.373983192910506,0,0.27843395527163,0.314037030253571,0.362647393786447,0.190247220679279,0.799806576402321,0.734218902129842,0.51579592448016,0.795795107459252,0.753531487168292,0.809689818292932,0.765663077890635,0.764837997487778,0.200193423597679,0.265781097870158,0.48420407551984,0.204204892540748,0.246468512831708,0.190310181707068,0.234336922109365,0.235162002512222,-0.0939130359786219,-0.0939130359786219,0.22658564204234,"Europe","Latvia","Has PAA"
"76","MAR",0.428887486014203,0.561736682835021,0.436891426544364,0.487804291257809,0.712186866783356,0.185765428998099,0.0148990400406447,0.24030575233321,0.482012114036137,0.278217468446227,0.00942284521188774,0.0343491080990246,0.811361540631747,0.479937417859303,0.588622281450874,0.511984097620193,0.456563753355253,0.578065141890189,0.414893617021277,0.471991869131968,0.372853857942485,0.492574464361742,0.587725072612587,0.480500366446798,0.511154223508702,0.387143229919491,0.585106382978723,0.528008130868032,0.627146142057515,0.507425535638258,0.412274927387413,0.519499633553202,0.488845776491298,0.612856770080509,0.0339982105758962,0.0339982105758962,0.65173717389133,"Africa","Morocco","No PAA"
"77","MDG",0.234078843741126,0.709621867377869,0.295067269430693,0.739892542931699,0.80085246871753,0.00851119190126312,0.0090453270707158,0.00834069666797381,0.36970011405783,0.332110135098896,0.00535714359893269,0.0549523741570679,0.83618839810449,0.624718258344097,0.747519251884227,0.565488490694643,0.385860673742736,0.943437173346795,0.129110251450677,0.362905286318915,0.167138645992425,0.264126862259538,0.54653867162209,0.367806511495402,0.354219559119782,0.477601467424256,0.870889748549323,0.637094713681085,0.832861354007575,0.735873137740462,0.45346132837791,0.632193488504598,0.645780440880218,0.522398532575744,0.103890837612124,0.103890837612124,0.884046358969417,"Africa","Madagascar","No PAA"
"78","MEX",0.30424237061655,0.585478177144826,0.451831453930481,0.373524993112624,0.613386917829561,0.0330638164444536,0.00133090784325334,0.0431929185225924,0.44943951793891,0.321838746608666,0.0266023179231443,0.0708190456880718,0.784279837490533,0.604037598823409,0.579162261386602,0.608285862235361,0.307970548519412,0.609627887159718,0.63926499032882,0.459542731911151,0.20330107507422,0.506106659779696,0.534786700111664,0.57100231814934,0.386806049737318,0.555253588614671,0.36073500967118,0.540457268088849,0.79669892492578,0.493893340220304,0.465213299888336,0.42899768185066,0.613193950262682,0.444746411385329,-0.0025984224297355,-0.0025984224297355,0.530097247755295,"Americas","Mexico","No PAA"
"79","MLT",0.117597678915819,0.247418968540725,0.812386608467408,0.116606282038506,0.189755989289258,0.0305156113852779,0.0857539351462931,0.012883612155953,0.174556493997111,0.022554644126697,0.0000753688254444581,0,0.451936186751496,0,0.392018351929271,0.450879987559733,0.594499804863296,0.0704367694031835,0.869439071566731,0.796798353798409,0.581711646991463,0.777725038987305,0.945578741798486,0.8434360073611,0.788196232888727,0.844142454763373,0.130560928433269,0.203201646201591,0.418288353008537,0.222274961012695,0.054421258201514,0.1565639926389,0.211803767111273,0.155857545236627,-0.105259812208471,-0.105259812208471,0.188871215628615,"Europe","Malta","No PAA"
"80","MMR",0.431320256709914,0.70965833098188,0.26484118190774,0.692121096365746,0.862406920352193,0.117632303775658,0.000409744639334304,0.155049588219214,0.55376134297864,0.427289338051326,0.059157164250376,0.135931319863639,0.848149512529635,0.806727130048994,0.652392515830955,0.643195577849929,0.373904010263128,0.66924606139039,0.238394584139265,0.32150761312916,0.275313055139617,0.284572112658125,0.372687763893223,0.363275322163024,0.303430815985956,0.329766608935017,0.761605415860735,0.67849238687084,0.724686944860383,0.715427887341875,0.627312236106777,0.636724677836976,0.696569184014044,0.670233391064983,0.0915766322768905,0.0915766322768905,0.843116390707821,"Asia","Myanmar (Burma)","No PAA"
"81","MOZ",0.332040399876884,0.700697666510433,0.273581053625816,0.840402314588563,0.878484924146841,0.0146367912556889,0.0121248708489613,0.0154385928973746,0.509185914984578,0.31905013824277,0.00314871441483191,0.0400936535573856,0.808101261829484,0.624763317252766,0.747738358222923,0.626040197407034,0.3767340051416,0.892492238705284,0,0.358676758332518,0.224669843970113,0.331618456661825,0.488300185432236,0.369440197950195,0.300849648010932,0.437182217969807,1,0.641323241667482,0.775330156029887,0.668381543338175,0.511699814567764,0.630559802049805,0.699150351989068,0.562817782030193,0.129779681852237,0.129779681852237,0.970095725877843,"Africa","Mozambique","Has PAA"
"82","MRT",0.537180529959495,0.827847503607376,0.302708278600667,0.691289942231977,0.949979851000285,0.073166382025745,0.0911335690017873,0.0674312799200888,0.755579426434287,0.249742372305541,0.018189091209718,0.00403955222700011,0.764439971398151,0.450049319238063,1,1,0.767940684504707,0.680078772572168,0.199226305609284,0.361883961154073,0.21788349205425,0.367356025320751,0.513804798350696,0.350024330229448,0.383963744696234,0.33827137627306,0.800773694390716,0.638116038845927,0.78211650794575,0.632643974679249,0.486195201649304,0.649975669770552,0.616036255303766,0.66172862372694,0.104155087382444,0.104155087382444,0.88492467262571,"Africa","Mauritania","No PAA"
