"","Alpha.3.code","fishing_ratio","crit_1_1","crit_1_1_A","crit_1_1_B","crit_1_2","exposure_scaled","Subregion","Continent","crit_2_1_A","crit_2_1_B","crit_2_1_C","crit_2_1_D","mean_2_1_A","mean_2_1_B","mean_2_1_C","mean_2_1_D","crit_2_1","crit_2_2_A_raw","crit_2_2_B_raw","crit_2_2_C_raw","crit_2_2_A","crit_2_2_B","crit_2_2_C","mean_2_2_A","mean_2_2_B","mean_2_2_C","crit_2_2","sensitivity","adaptive_capacity","adaptive_capacity_raw","adaptive_capacity_log","crit_3_1_raw","crit_3_2_raw","crit_3_2_A_raw","crit_3_2_B_raw","crit_3_2_C_raw","crit_3_2_D_raw","crit_3_2_E_raw","crit_3_2_F_raw","crit_3_1","crit_3_2","crit_3_2_A","crit_3_2_B","crit_3_2_C","crit_3_2_D","crit_3_2_E","crit_3_2_F","adaptive_capacity_inverse","adaptive_capacity_inverse_raw","sensitivity_scaled","adaptive_capacity_scaled","adaptive_capacity_inverse_scaled","overall_index_sum","overall_index_prod","overall_index_mean","index_sum_scaled","index_prod_scaled","index_mean_scaled"
"40","FRA",0.00169417344537353,0.0682378157503949,0.163243657890167,0.0381941929720383,0.381369930344936,0.281792980523922,"Western Europe","Europe",0.00721252814126981,0.00661528333849362,0.618304466514288,0,0.00394607718689199,0.00451658281604013,0.576285605213806,0,0.0747030895137569,2.16754419157086,0.610264980471575,3.19,0.46251203297492,0.391974666006977,0.229807739024759,0.468971219647869,0.406848262377542,0.215077697734344,0.377632500600748,0.226167795057253,0.896616580964836,2.00876963333333,0.992984293889048,0.89225,1.11651963333333,1.316893,1.480526,0.1091348,1.173062,1.440087,1.179415,0.882011605415861,0.817266297534052,0.775012347000145,0.901586431764167,0.684781220331612,0.80582271326859,0.877901229319001,0.858493843520795,0.103383419035164,0.733321366666666,0.273663330191222,0.827343532918964,0.103383419035164,0.658839729750308,0.106249127261359,0.329419864875154,0.334636814239687,0.136120952086685,0.297089765495416
"41","GAB",0.000521642134819715,0.0223458849906095,0.0102371072516823,0.0261750342566102,0.414404858086527,0.273153275540874,"Sub-Saharan Africa","Africa",0.000934012111081037,0.00127947134555638,0.697966032180437,0.307922204952612,0.00557025054374124,0.0136754329125574,0.723801599258164,0.424334658875087,0.18355354092933,22.5374356312943,0.799818593216623,12.01,0.718032434442846,0.490068199038529,0.561244901321945,0.61460106027298,0.500070463853402,0.719378497826408,0.690271435952056,0.436912488440693,0.500680487084083,-0.0455136666666667,0.624202088312778,0.696,-0.741513666666667,-0.8512049,-0.8122834,-0.2475997,-0.8840587,-0.7061859,-0.9477494,0.502417794970986,0.364338061740644,0.206355839626172,0.34662470261817,0.606274128087768,0.333204973567584,0.379261186551999,0.314307539992172,0.499319512915917,2.78760466666667,0.566591296977847,0.343673871725531,0.499319512915917,1.33906408543464,0.291157029156907,0.669532042717319,0.684636454126106,0.344482615499712,0.649535419843682
"42","GBR",0.000907001630809116,0.0406482992027653,0.0950811171772682,0.0234350519628432,0.311680530929773,0.216423070149011,"Northern Europe","Europe",0.00761712574613674,0.00532386638612786,0.581025814888334,0,0.00394607718689199,0.00451658281604013,0.576285605213806,0,0.0636534448530966,0.88480416525297,0.447142115895364,3.23,0.388990610266242,0.297829158934189,0.232587104921147,0.468971219647869,0.406848262377542,0.215077697734344,0.302382241654002,0.18301784325355,0.942086421954598,2.25860908333333,1.03533574531408,0.925,1.33360908333333,1.826577,1.341884,0.0487175,1.761863,1.638637,1.383976,0.945357833655706,0.870693719379666,0.908694097858533,0.868028908817751,0.671485095218331,0.941098099760833,0.92403002332809,0.91082609129446,0.0579135780454021,0.483481916666667,0.213686362582353,0.886166852046493,0.0579135780454021,0.488023010776766,0.0587804930029478,0.244011505388383,0.22395327223548,0.0769984155190684,0.19435572055162
"43","GHA",0.00161145097592663,0.0708924103210764,0.0879846053141185,0.0654873589341354,0.716949344650469,0.509080945517712,"Sub-Saharan Africa","Africa",0.0144817033077526,0.0129070667304196,0.73213962138854,0.417396609546607,0.00557025054374124,0.0136754329125574,0.723801599258164,0.424334658875087,0.23243115755782,19.7060391953987,0.754895157790955,13.74,0.657439822495344,0.467788111966012,0.597765783635354,0.61460106027298,0.500070463853402,0.719378497826408,0.669117710785399,0.45077443417161,0.511031849412266,0.65162915,0.633843538761739,0.60575,0.04587915,-0.1149039,-0.2102704,0.0298971,-0.0800039,0.0718521,0.5787039,0.327852998065764,0.556988136798504,0.399475511498906,0.492338592071157,0.667343261785158,0.517934319867849,0.560021471786161,0.70481566378179,0.488968150587734,2.09046185,0.585858930783819,0.507812298952488,0.488968150587734,1.58390802688927,0.547173986852673,0.791954013444633,0.786033157636485,0.588335686960614,0.759017998938646
"44","GIN",0.000622480244946231,0.0270886628338976,0.0300483746294526,0.0261527154993381,0.693690613969259,0.464016008845681,"Sub-Saharan Africa","Africa",0.00526429907155926,0.0090450843343698,0.771815131477064,0.530424375062535,0.00557025054374124,0.0136754329125574,0.723801599258164,0.424334658875087,0.272854983595642,39.512759544011,1.13544080113761,26.97,0.744277765294929,0.640784098183563,0.78514850579408,0.61460106027298,0.500070463853402,0.719378497826408,0.87321538809559,0.573035185845616,0.134696425128074,-0.498248016666667,0.283317759604547,0.4405,-0.938748016666667,-1.041717,-0.9709232,-0.8766674,-0.7780002,-1.211506,-0.7536743,0.00822050290135392,0.31930642633399,0.156387641511834,0.308226823701861,0.467834263282084,0.357571617948771,0.261861001200441,0.363957210358951,0.865303574871926,3.24033901666667,0.755797223562134,0.237080068584977,0.865303574871926,2.08511680727974,0.75221672242592,1.04255840363987,0.966604620991414,0.756104499650095,0.961536670910746
"45","GMB",0.00257630641364383,0.11155314123836,0.0422645895438181,0.133464205474882,0.779847316061677,0.578670774133244,"Sub-Saharan Africa","Africa",0.00192893673223423,0.00120037205722398,0.723801599258164,0.29720741221996,0.00557025054374124,0.0136754329125574,0.723801599258164,0.424334658875087,0.188196447815748,30.708848802598,1.37468136768534,31.44,0.739224157788632,0.734384947158111,0.828518338133515,0.61460106027298,0.500070463853402,0.719378497826408,0.933418800224623,0.560807624020185,0.286760664396244,0.0817850166666667,0.424953206368042,0.47775,-0.395964983333333,-0.4630391,-0.6234712,-0.0295531,-0.6317748,-0.4307549,-0.1971968,0.0802707930367505,0.449248053210087,0.308165360363231,0.392325642694506,0.654259967807943,0.391166495504996,0.443251616482581,0.506319236407267,0.713239335603756,2.66030598333333,0.738801327880128,0.373645643894542,0.713239335603756,2.03071143761713,0.840253494811169,1.01535571880856,0.948482821494568,0.822188824116649,0.940793149169504
"46","GNB",0.000240632200234537,0.0103097274619777,0.0147999126184527,0.00888979973955775,0.0199534683031691,0,"Sub-Saharan Africa","Africa",0,0.00234747316516287,0.756630577231346,0.328115358972885,0.00557025054374124,0.0136754329125574,0.723801599258164,0.424334658875087,0.206423168105381,0.300422972386175,0.735800987471654,46.7,0.28011152734592,0.458144971066807,0.941298592103969,0.61460106027298,0.500070463853402,0.719378497826408,0.649293486952693,0.427858327529037,0.141587612044144,-0.66197935,0.28973633863592,0.46975,-1.13172935,-1.533724,-1.48785,-0.6697532,-1.198666,-1.234043,-0.6663399,0.0647969052224371,0.271278264956891,0.0273422777284247,0.183107574465572,0.513370179169001,0.260924824415695,0.256625017163257,0.386299716799398,0.858412387955856,3.40407035,0.554006320795388,0.198530430119784,0.858412387955856,1.41241870875124,0,0.706209354375622,0.716087581425847,0,0.683156563576032
"47","GNQ",0.000345033649354198,0.0146839480863508,0.00814738654400599,0.0167509998046735,0.38772006828955,0.250072812278001,"Sub-Saharan Africa","Africa",0.000765182447008284,0.000861697961466055,0.683232356304292,0.319283615168486,0.00557025054374124,0.0136754329125574,0.723801599258164,0.424334658875087,0.18240737159431,23.644604786259,0.888371196648447,NA,0.738485894060376,0.532402947249838,0.719378497826408,0.61460106027298,0.500070463853402,0.719378497826408,0.791094218406711,0.486750795000511,0.29659413820885,-0.691404366666667,0.434112285868841,0.599,-1.29040436666667,-1.559684,-1.29438,-0.0511222,-1.557606,-1.41511,-1.864524,0.314796905222437,0.228795276752808,0.020533395651915,0.229935909057133,0.649513223875644,0.17845936116491,0.214558019707485,0.0797717510597638,0.70340586179115,3.43349536666667,0.63586485055717,0.191602472402474,0.70340586179115,1.58934352462632,0.334915193438506,0.79467176231316,0.788173480356897,0.389412281225651,0.761362715811498
"48","GRC",0.000692248746119121,0.0305772679229046,0.0542576589572696,0.0230888364806174,0.233450820617498,0.157086352559315,"Southern Europe","Europe",0.00307128760107894,0.00395496441662015,0.672109799324741,0,0.00394607718689199,0.00451658281604013,0.576285605213806,0,0.0883115942685175,2.11417253170222,0.782572291948089,1.14,0.463475422428244,0.481581246228207,0.0332609697768515,0.468971219647869,0.406848262377542,0.215077697734344,0.3292675334538,0.208789563861159,0.799754942728741,1.15585536666667,0.902765571381784,0.8775,0.278355366666667,-0.0660259,0.3382609,0.0925857,0.2950006,0.1529743,0.8573366,0.85348162475822,0.612933109046328,0.412295408961758,0.625107534286198,0.681139235269185,0.604090557159957,0.578868458708166,0.776097459892706,0.200245057271259,1.58623563333333,0.249508179003819,0.626529577810771,0.200245057271259,0.606839588834393,0.0706500954381997,0.303419794417196,0.302197544200493,0.0920269884086734,0.266531317103271
"49","GTM",0.000942164733624014,0.0402919196353708,0.000485986451291788,0.0528797185958128,0.578936284831083,0.395775276191285,"Latin America and the Caribbean","Americas",0.00200710303059628,0.00598926897083432,0.703088799092649,0.365708704199593,0.0156357870048833,0.0170967461781322,0.737187117715115,0.291756559847622,0.203441253070551,3.20711368397268,0.0914165770171836,25.47,0.500237238956845,0.049160887983685,0.769024325745304,0.586847705678886,0.41348122221462,0.540929230012489,0.484482243032356,0.343961748051454,0.450421752280011,0.0281681,0.577390172559271,0.634,-0.6058319,-0.8228126,-0.6820061,-0.541353,-0.1955709,-1.050815,-0.3424338,0.382495164410058,0.398888091477073,0.213802674086145,0.37815759657633,0.541627402245345,0.491383124148499,0.299194076184648,0.469163675621468,0.549578247719989,2.7139229,0.437392924499773,0.361021836886812,0.549578247719989,1.38274644841105,0.390618788278113,0.691373224205523,0.703482200235067,0.444522566710141,0.669644538529041
"50","GUY",0.000915757321775386,0.0391531639181878,0.000491051630248652,0.05137925329577,0.339870155972156,0.23436134984406,"Latin America and the Caribbean","Americas",0.000364630854128101,0.00191161994373942,0.779008691271306,0.15980037790059,0.0156357870048833,0.0170967461781322,0.737187117715115,0.291756559847622,0.164150992122801,9.5611197187056,0.997541501360714,7.43,0.636386514504462,0.581942401190607,0.434311548588507,0.586847705678886,0.41348122221462,0.540929230012489,0.637010373867774,0.400580682995288,0.560529407005233,0.472277916666667,0.679946479973435,0.68325,-0.210972083333333,-0.2266977,-0.2694839,-0.1750658,-0.5320596,-0.320109,0.2575835,0.477756286266925,0.496015806801789,0.370153831950181,0.478006294607274,0.622236771392819,0.414075784414409,0.468957795928817,0.622664362517236,0.439470592994767,2.26981308333333,0.516091321258667,0.465585041270474,0.439470592994767,1.18992326409749,0.223946780084009,0.594961632048747,0.617531302891744,0.272417753716942,0.578839666704384
"51","HND",0.000330080749675357,0.0138956395913738,0.000911892137918552,0.0180014798424099,0.424136564622364,0.27401439738644,"Latin America and the Caribbean","Americas",0.00247243944979053,0.00658816358249394,0.73330126545576,0.42708565442292,0.0156357870048833,0.0170967461781322,0.737187117715115,0.291756559847622,0.230266282516598,5.2627943115722,0.263574960535027,25.47,0.548375480257578,0.17826488887897,0.769024325745304,0.586847705678886,0.41348122221462,0.540929230012489,0.565370845588508,0.397818564052553,0.418475583381458,-0.02163385,0.547634919607595,0.60975,-0.63138385,-0.6164857,-0.6206585,-0.550988,-0.4688137,-1.023039,-0.5083182,0.335589941972921,0.393568636914071,0.267918834768418,0.393006441044151,0.539507013458252,0.428606353429322,0.305647228450558,0.426725950333726,0.581524416618542,2.76372485,0.512252069731484,0.349296242718144,0.581524416618542,1.36779088373647,0.29971050478266,0.683895441868233,0.697069146276883,0.353383630862214,0.662789147218531
"52","HRV",0.000996280108296506,0.0450837951279164,0.124731308364109,0.0198969246259748,0.320440740094132,0.225290377627694,"Southern Europe","Europe",0.00127163118781136,0.00332217010996092,0.689749357582596,0,0.00394607718689199,0.00451658281604013,0.576285605213806,0,0.0927143470794926,8.04483128411083,0.786389623629424,6.73,0.603816804305545,0.483466820239912,0.408953076000013,0.468971219647869,0.406848262377542,0.215077697734344,0.565631893622041,0.329173120350767,0.786528977570483,1.28208868333333,0.890446662655553,0.8435,0.438588683333333,0.1316391,0.4569183,0.7688776,0.4473468,0.324786,0.5019643,0.787717601547389,0.648499974168667,0.464139695389081,0.65382789624911,0.829971800039525,0.639091671433921,0.618785187580749,0.685183594319615,0.213471022429517,1.46000231666667,0.416837234226496,0.656250515280053,0.213471022429517,0.855598634283707,0.142002385163887,0.427799317141854,0.448802664419552,0.179000273258833,0.407544561954735
"53","HTI",0.0000343012451625768,0.00111311394871777,0.000045996945990017,0.00145056751965877,0.437508017729748,0.274410147433668,"Latin America and the Caribbean","Americas",0.00194062272570989,0.0142475575269753,0.796193122026813,0.456983478948398,0.0156357870048833,0.0170967461781322,0.737187117715115,0.291756559847622,0.259194268251072,3.77496460357228,0.931290193778572,32.5,0.514293088501889,0.552212214632949,0.837923989848624,0.586847705678886,0.41348122221462,0.540929230012489,0.751920037842009,0.50555715304654,0.229185223165991,-0.604638283333333,0.371326374836199,0.5285,-1.13313828333333,-1.265189,-1.909054,-0.6268144,-1.224258,-1.028031,-0.7454833,0.178433268858801,0.271222858608317,0.0977746023977442,0.0811574951597166,0.522819784778888,0.255045133839237,0.304487445324427,0.366052690149889,0.770814776834009,3.34672928333333,0.662005049565938,0.212031067683813,0.770814776834009,1.70722997383361,0.393180299808291,0.853614986916807,0.833520003267395,0.447003408728465,0.811360387992211
"54","IDN",0.000550756235150038,0.0234411095054152,0.0021156189891997,0.0301848526079711,0.423873641233227,0.280252123499835,"South-eastern Asia","Asia",0.129284818360134,0.660113263723807,0.891968572149904,0.829026239924069,0.0556697924596863,0.110896921046402,0.709986261363805,0.530013067862572,0.618495996017121,6.89031403989345,0.54705461605548,39.46,0.539718877498558,0.356676412527461,0.893143664074026,0.575715689382921,0.433691009115231,0.610098786445646,0.699487170573242,0.658991583295181,0.579844797769381,0.556990566666667,0.697937192408243,0.69225,-0.135259433333333,-0.2515447,0.1798754,-0.5334369,-0.0712725,-0.3149146,0.1797367,0.495164410058027,0.514438594530339,0.363636871512776,0.586771207266754,0.543369510151678,0.519940334649785,0.470164602313108,0.602749041287936,0.420155202230619,2.18510043333333,0.875273696886148,0.485530167010579,0.420155202230619,1.5756810226166,0.363046699820528,0.787840511308301,0.782785050408939,0.417525687991116,0.755462333534968
"55","IND",0.00300106998650185,0.129247103241171,0.0129857915591081,0.16601232644454,0.488298549379283,0.394644627660866,"Southern Asia","Asia",0.0546862201579283,0.525520174677057,0.814027113677253,0.628700347484011,0.0556697924596863,0.110896921046402,0.709986261363805,0.530013067862572,0.477367142607707,1.7681540526854,0.416533698844748,28.09,0.439735522234638,0.278985770835709,0.796633653808196,0.575715689382921,0.433691009115231,0.610098786445646,0.574356948157834,0.52586204538277,0.51279173580204,0.518354816666667,0.635482729516043,0.62475,-0.106395183333333,-0.186293,0.2830485,-0.9565214,-0.1836544,0.0262165,0.3788327,0.364603481624758,0.523329801018766,0.380751321843738,0.611743680764706,0.450260674677562,0.494120906766285,0.549419028110104,0.653683193950201,0.48720826419796,2.22373618333333,0.690228160346959,0.476433592982813,0.48720826419796,1.57208105220578,0.464668959358871,0.786040526102892,0.781360480011948,0.514460716718583,0.753903872504051
"56","IRL",0.000537655578989836,0.0238951116432099,0.0536899468881562,0.0144731143146085,0.274074638231683,0.179894618229748,"Northern Europe","Europe",0.00131828449913182,0.00149933508169665,0.601258617236105,0,0.00394607718689199,0.00451658281604013,0.576285605213806,0,0.0665803210090097,2.15297356593002,0.652459637193446,1.31,0.468870815774468,0.414774237586134,0.0556221577792753,0.468971219647869,0.406848262377542,0.215077697734344,0.311445966462493,0.189013143735751,0.942801287432086,2.31635583333333,1.03600158425009,0.92025,1.39610583333333,1.547376,1.420338,1.030591,1.595356,1.464224,1.31875,0.936170212765958,0.881757001414058,0.83546425638536,0.8870182620097,0.887567457412866,0.902843581207597,0.883508938717125,0.894139512751702,0.0571987125679136,0.425735166666666,0.222019626648608,0.899763005511559,0.0571987125679136,0.45911295744627,0.0502298765361005,0.229556478723135,0.203970026442326,0.0660673713062165,0.176272863170396
"57","IRN",0.00220586569224902,0.0952380596992785,0.0244082528881728,0.117636513829774,0.630557024304829,0.467386552852457,"Southern Asia","Asia",0.0499189568383315,0.0470027342525424,0.709986261363805,0.729187013008437,0.0556697924596863,0.110896921046402,0.709986261363805,0.530013067862572,0.336417833974176,95.747428830561,0.956246147400901,9.66,0.812162155279062,0.563529209240044,0.502967896574356,0.575715689382921,0.433691009115231,0.610098786445646,0.740159286896958,0.538288560435567,0.555047151739169,-0.223875166666667,0.674840205956497,0.77675,-1.00062516666667,-0.9588165,-0.4302173,-1.306763,-1.296409,-0.6936132,-1.317932,0.658607350096712,0.305111810175938,0.178131082520451,0.439101671486175,0.373182484598297,0.23846864295216,0.382182181205426,0.219604798293122,0.444952848260831,2.96596616666667,0.707500594258432,0.301679641292488,0.444952848260831,1.61983999537172,0.538641241822025,0.80991999768586,0.800099300789433,0.580880466047398,0.774452520283099
"58","IRQ",0.0177771724157426,0.760322705784433,0.00240002293355169,1,0.758070355921731,1,"Western Asia","Asia",0.000625332596960879,0.000483312794422887,0.513058468154277,0.126002086861963,0.0556697924596863,0.110896921046402,0.709986261363805,0.530013067862572,0.0770299345537944,4.43724464712352,0.042190529593551,31.65,0.542928865342229,0.00848069274748528,0.830405899532806,0.575715689382921,0.433691009115231,0.610098786445646,0.513413109160154,0.295221521856974,0.361817687204089,-0.8659535,0.494862706519352,0.67425,-1.5402035,-1.399408,-1.320548,-2.55586,-1.218958,-1.759291,-0.987156,0.460348162475822,0.179924862328563,0.0625711608173491,0.223602090586094,0.0982918491242695,0.256262794047709,0.134595015674032,0.304226263721926,0.638182312795911,3.6080445,0.3696456653368,0.150505842652847,0.638182312795911,2.00782797813271,1.00782797813271,1.00391398906636,0.94076321373752,0.93967288407293,0.931984429770429
"59","ISL",0.00045131248312896,0.0206810743546814,0.0797519304417871,0.00200114396824617,0.0808592304359897,0.04789710270377,"Northern Europe","Europe",0.000222655968959674,0.000447153119756645,0.584935134978066,0,0.00394607718689199,0.00451658281604013,0.576285605213806,0,0.0612325232193747,5.62259010132218,0.93771443080778,3.04,0.589618921985833,0.555139385955733,0.21914339670762,0.468971219647869,0.406848262377542,0.215077697734344,0.50523775306786,0.283235138143617,0.971739314258129,2.48681833333333,1.06295499800263,0.9415,1.54531833333333,1.843649,1.465655,1.412426,1.417764,1.719734,1.412682,0.977272727272727,0.917640096840212,0.913171803359695,0.897986989144066,0.971598454041811,0.86204231484098,0.94287115557566,0.918169864079061,0.0282606857418706,0.255272666666666,0.352984999040023,0.939897460005341,0.0282606857418706,0.429142787485664,0.0182605637193675,0.214571393742832,0.182831606216899,0.024394355955682,0.15730109559294
"60","ISR",0.00138027033709602,0.0602995232427296,0.0565405066810101,0.0614882340951817,0.396346631770273,0.286522681256876,"Western Asia","Asia",0.000322431326498769,0.000285726000710925,0.46624128649125,0.530013067862572,0.0556697924596863,0.110896921046402,0.709986261363805,0.530013067862572,0.180299571790736,0.527545893332117,0.959929048581494,0.99,0.341758974225307,0.565187090860159,0.0120027528054555,0.575715689382921,0.433691009115231,0.610098786445646,0.302173197083527,0.241236384437131,0.865969036230253,1.56861778333333,0.964438603517811,0.9095,0.659117783333333,0.7865694,1.208207,-0.9324778,1.247308,0.9939096,0.6511905,0.915377176015474,0.7079373474468,0.6359171676939,0.835673136433422,0.455551985506972,0.822880524558828,0.774241569907717,0.72335970057996,0.134030963769747,1.17347321666667,0.294608157690908,0.723712209934855,0.134030963769747,0.715161802717531,0.122814830372499,0.357580901358766,0.36864450000128,0.156158099767748,0.329521024897562
"61","ITA",0.00100536548758414,0.0452866341262405,0.11510650483315,0.0232075512960922,0.312865375640582,0.22033615580609,"Southern Europe","Europe",0.0053934821475919,0.00881585782532488,0.618960518117648,0,0.00394607718689199,0.00451658281604013,0.576285605213806,0,0.0750034890917266,1.01837171819944,0.530736810224126,2.48,0.40007783867674,0.347329846465576,0.175494881766618,0.468971219647869,0.406848262377542,0.215077697734344,0.30397758202564,0.189490535558683,0.826586386881203,1.37116173333333,0.927756875044848,0.88375,0.487411733333333,0.2356188,0.4138835,0.3111933,0.6714953,0.2467615,1.045518,0.865570599613153,0.663259728784671,0.491411864713074,0.643411562897785,0.72924853509414,0.690589163743133,0.600657884190358,0.824239362069539,0.173413613118797,1.37092926666667,0.22268318506997,0.677222273126191,0.173413613118797,0.616432953994858,0.0872744458400138,0.308216476997429,0.308260419121358,0.112797996818291,0.272214555108167
"62","JAM",0.000253942270780412,0.00363072113022834,0.0000596642130395213,0.00475999365204044,0.425421270136631,0.267979834709882,"Latin America and the Caribbean","Americas",0.00108367154581013,0.004971309558132,0.764596535223421,0.321745698200696,0.0156357870048833,0.0170967461781322,0.737187117715115,0.291756559847622,0.207958722648738,6.81487917729126,0.876383828178888,5.88,0.58057677355566,0.526789701758971,0.374876653651692,0.586847705678886,0.41348122221462,0.540929230012489,0.559245603109225,0.383602162878981,0.647734677608367,0.960455816666667,0.761171082953392,0.714,0.246455816666667,-0.1643905,0.4967112,0.4869154,0.2784449,-0.2359448,0.6169987,0.537234042553192,0.603547743601358,0.386495988241302,0.663459545784276,0.76791995911952,0.600286931289502,0.488511525693308,0.714612511480241,0.352265322391633,1.78163518333333,0.492491754897741,0.580523832573077,0.352265322391633,1.11273691199926,0.226377861942009,0.556368455999628,0.580984159031806,0.275092709803765,0.540942616678158
"63","JOR",0.00272845458054132,0.117248624305074,0,0.154326064603119,1,0.730437210768949,"Western Asia","Asia",0.000196322617698162,0.0000154970034283892,0.428744855648263,0.0296495951216528,0.0556697924596863,0.110896921046402,0.709986261363805,0.530013067862572,0.024463942072605,1.0996182448022,0.0322113362228387,11.72,0.407822142533049,0,0.554650563984701,0.575715689382921,0.433691009115231,0.610098786445646,0.322036331769784,0.173250136921195,0.611862823635856,0.634888966666667,0.727759374269725,0.7185,-0.0836110333333333,0.1495421,0.112718,-0.3794051,0.0834205,0.2337911,-0.7017328,0.545938104448743,0.524498229206375,0.468835358556097,0.570516133107974,0.577267517580411,0.555480619674172,0.597644492551902,0.377245253767694,0.388137176364144,2.10720203333333,0.200109582497553,0.503870915209969,0.388137176364144,1.31868396963065,0.429677321786813,0.659341984815323,0.675723189404107,0.481863876924152,0.640063288428618
"64","JPN",0.00180426354905122,0.0782305434312271,0.0391670337388055,0.0905835663945011,0.456649794182164,0.339094828615075,"Eastern Asia","Asia",0.0425317650353246,0.0819178058309413,0.782994507048396,0.642649642017352,0.0556697924596863,0.110896921046402,0.709986261363805,0.530013067862572,0.340470745116836,5.12783754409571,0.614751691555953,15.35,0.521794297883594,0.394427238515563,0.628089915686098,0.575715689382921,0.433691009115231,0.610098786445646,0.587571920006873,0.464021332561854,0.934264684412656,2.25704,1.02805043420772,0.916,1.34104,1.424772,1.675817,1.059693,1.329213,1.534107,1.022638,0.927949709864604,0.867660582398644,0.803307238738657,0.948855529250705,0.893971977857287,0.841697969723913,0.89974474084121,0.818386037980091,0.0657353155873436,0.485050999999999,0.604271669673633,0.885797420038641,0.0657353155873436,1.00910181387605,0.227195903837974,0.504550906938026,0.529755759538734,0.275991621441046,0.488554409289952
"65","KEN",0.000126116565508589,0.00384267590754238,0.00315037830910825,0.00406160063289893,0.48818805779972,0.310300564830152,"Sub-Saharan Africa","Africa",0.00226499950405267,0.00576940523469405,0.638988288610133,0.426012542119316,0.00557025054374124,0.0136754329125574,0.723801599258164,0.424334658875087,0.202353053883705,8.23535417670388,0.970502515817585,22.9,0.596681196669562,0.569929550764744,0.73914759863663,0.61460106027298,0.500070463853402,0.719378497826408,0.752526582002344,0.477439817943024,0.368357583493052,-0.00963146666666659,0.500954086959172,0.56125,-0.570881466666667,-0.8520129,-0.4108523,-1.164113,-0.2266058,-0.4110505,-0.3606543,0.241779497098646,0.408515547704459,0.206143914482959,0.443788861744952,0.404575682364659,0.484252942487381,0.447829507233892,0.464502377912911,0.631642416506948,2.75172246666667,0.622922908653638,0.352122137608273,0.631642416506948,1.56486588999074,0.389292329013653,0.782432944995369,0.778499303280934,0.443236085049586,0.750775626873424
"66","KHM",0.00545015413505407,0.234291384081873,0.00169004689436965,0.307846722099104,0.642274275554248,0.56870202207508,"South-eastern Asia","Asia",0.0071134713796967,0.0214436556397954,0.773433937201887,0.656298050141824,0.0556697924596863,0.110896921046402,0.709986261363805,0.530013067862572,0.313891529824221,37.8162355684839,0.211369240423116,43.6,0.741819900687265,0.141073487880881,0.9216415608188,0.575715689382921,0.433691009115231,0.610098786445646,0.706330940363485,0.510111235093853,0.346835193971021,-0.198394466666667,0.480907735035529,0.57275,-0.771144466666667,-1.325572,-0.568605,0.108229,-0.5049168,-1.114671,-1.221331,0.264023210831721,0.3535188247264,0.0819371321964389,0.405605700436624,0.684581879577762,0.420311766962811,0.284358517029552,0.244317952155215,0.653164806028979,2.94048546666667,0.668335068952341,0.307678931427384,0.653164806028979,1.8902018970564,0.751539651073841,0.9451009485282,0.900132202891909,0.75558349559599,0.885896835861098
"67","KOR",0.00597506880285155,0.265818343948616,0.440094629228701,0.210707091248334,0.551133425053477,0.528642419752449,"Eastern Asia","Asia",0.0252373476125121,0.0256317208163176,0.709986261363805,0.655604545907524,0.0556697924596863,0.110896921046402,0.709986261363805,0.530013067862572,0.301781153301576,7.18476372857064,0.454480979226658,6.74,0.555272586134276,0.302287919607696,0.409331261004175,0.575715689382921,0.433691009115231,0.610098786445646,0.460965020936895,0.381373087119235,0.887051159712941,1.817884,0.984074883504244,0.908,0.909884,0.6041095,1.182665,0.5449707,1.094949,1.23655,0.7960598,0.91247582205029,0.762859919960644,0.588060929527808,0.82949083777142,0.780696275378094,0.787876469520586,0.830613813825535,0.760421193740422,0.112948840287059,0.924207,0.489393415292445,0.782400564438898,0.112948840287059,1.13098467533195,0.318423667508697,0.565492337665977,0.589743447148243,0.372654586438086,0.549986072349155
"68","KWT",0.00184602786315814,0.0792800146214165,0.00177078097801346,0.103790698648574,0.486394428540747,0.359787986015891,"Western Asia","Asia",0.00123615541560722,0.000545300808136443,0.578318646710566,0.199741546772194,0.0556697924596863,0.110896921046402,0.709986261363805,0.530013067862572,0.117467819748772,3.4853593798646,1.13468652872981,3.7,0.516171263283873,0.640472702322872,0.263407801443489,0.575715689382921,0.433691009115231,0.610098786445646,0.530863134606638,0.324165477177705,0.71058704022974,0.713247766666667,0.819712936730861,0.82675,-0.113502233333333,-0.2894283,-0.0878059,0.1102895,-0.0356316,0.2107496,-0.5891867,0.75531914893617,0.514529005031977,0.353700624785747,0.521980441358324,0.685035336878832,0.528128731956229,0.592291298861847,0.406037596350882,0.28941295977026,2.02884323333333,0.40987678027851,0.522320062047468,0.28941295977026,1.05907772606466,0.251596047213723,0.529538863032331,0.554781437172383,0.302531986255207,0.514039089867077
