eez,dist_km,area_km2,ais_fishing,dark_fishing,ISO_TER1,GEONAME,SOVEREIGN1,fishing_per_km2
33178,5,1323.232716,0.009432305,0.198421378,MTQ,Martinican Exclusive Economic Zone,France,0.00015708
33178,10,2408.036165,0.015877568,0.345971713,MTQ,Martinican Exclusive Economic Zone,France,0.000150267
33178,15,3653.844366,0.024372986,0.489637014,MTQ,Martinican Exclusive Economic Zone,France,0.000140676
33178,20,4996.012751,0.033297979,0.613315328,MTQ,Martinican Exclusive Economic Zone,France,0.000129426
33178,25,6202.331679,0.033297979,0.723340077,MTQ,Martinican Exclusive Economic Zone,France,0.000121993
8369,5,5591.434679,3.006449948,3.68919696,MRT,Mauritanian Exclusive Economic Zone,Mauritania,0.001197483
8369,10,9194.422424,3.379724575,5.269774637,MRT,Mauritanian Exclusive Economic Zone,Mauritania,0.000940733
8369,15,12598.79556,4.383525897,8.547155998,MRT,Mauritanian Exclusive Economic Zone,Mauritania,0.001026343
8369,20,15806.90459,6.653106939,14.55229255,MRT,Mauritanian Exclusive Economic Zone,Mauritania,0.001341528
8369,25,18906.66836,8.805450079,22.61367687,MRT,Mauritanian Exclusive Economic Zone,Mauritania,0.001661801
8343,5,2445.554933,0.297905065,0.113893887,MUS,Mauritian Exclusive Economic Zone,Republic of Mauritius,0.000168387
8343,10,5177.138023,0.70753334,0.19721569,MUS,Mauritian Exclusive Economic Zone,Republic of Mauritius,0.000174759
8343,15,8438.166199,0.886310985,0.298388071,MUS,Mauritian Exclusive Economic Zone,Republic of Mauritius,0.000140398
8343,20,12313.7286,1.042439941,0.371309865,MUS,Mauritian Exclusive Economic Zone,Republic of Mauritius,0.000114811
8343,25,16799.8895,1.146644391,0.435861995,MUS,Mauritian Exclusive Economic Zone,Republic of Mauritius,9.42E-05
8429,5,86410.49773,0.64876514,63.44541523,MEX,Mexican Exclusive Economic Zone,Mexico,0.000741741
8429,10,144638.5761,1.031402056,127.1550896,MEX,Mexican Exclusive Economic Zone,Mexico,0.000886254
8429,15,199789.183,1.380266062,173.0248289,MEX,Mexican Exclusive Economic Zone,Mexico,0.000872946
8429,20,253809.3102,1.775337598,208.2149314,MEX,Mexican Exclusive Economic Zone,Mexico,0.000827354
8429,25,307455.6242,2.090686738,236.4469837,MEX,Mexican Exclusive Economic Zone,Mexico,0.000775844
21790,5,29.39016037,0.003412969,0.014733953,MCO,Monégasque Exclusive Economic Zone,Monaco,0.000617449
21790,10,51.67468832,0.003412969,0.015913003,MCO,Monégasque Exclusive Economic Zone,Monaco,0.000373993
21790,15,75.76063437,0.003412969,0.020703227,MCO,Monégasque Exclusive Economic Zone,Monaco,0.000318321
21790,20,99.86615139,0.003412969,0.022869117,MCO,Monégasque Exclusive Economic Zone,Monaco,0.000263173
21790,25,123.9895927,0.003412969,0.025948959,MCO,Monégasque Exclusive Economic Zone,Monaco,0.00023681
5691,5,826.3703236,0.092934402,0.18107605,MNE,Montenegrin Exclusive economic Zone,Montenegro,0.000331583
5691,10,1311.239656,0.174683926,0.277598864,MNE,Montenegrin Exclusive economic Zone,Montenegro,0.000344928
5691,15,1794.686241,0.230370794,0.434203868,MNE,Montenegrin Exclusive economic Zone,Montenegro,0.000370301
5691,20,2283.013938,0.25647307,0.554836523,MNE,Montenegrin Exclusive economic Zone,Montenegro,0.000355368
5691,25,2730.288631,0.296334328,0.878889377,MNE,Montenegrin Exclusive economic Zone,Montenegro,0.000430439
8415,5,352.7763666,0,0.045074083,MSR,Montserrat Exclusive Economic Zone,United Kingdom,0.00012777
8415,10,765.7646279,0,0.079724528,MSR,Montserrat Exclusive Economic Zone,United Kingdom,0.000104111
8415,15,1189.488066,0,0.135859257,MSR,Montserrat Exclusive Economic Zone,United Kingdom,0.000114217
8415,20,1647.559542,0.007109005,0.164665423,MSR,Montserrat Exclusive Economic Zone,United Kingdom,0.00010426
8415,25,2143.531508,0.011848341,0.203034727,MSR,Montserrat Exclusive Economic Zone,United Kingdom,0.000100247
8367,5,12215.33038,0.676210141,37.94569874,MAR,Moroccan Exclusive Economic Zone,Morocco,0.003161757
8367,10,20645.54921,1.305105524,92.19926239,MAR,Moroccan Exclusive Economic Zone,Morocco,0.004529033
8367,15,28936.82434,1.786256266,134.9931442,MAR,Moroccan Exclusive Economic Zone,Morocco,0.004726828
8367,20,37048.68714,2.31074306,166.3825428,MAR,Moroccan Exclusive Economic Zone,Morocco,0.004553286
8367,25,45065.23205,3.430626913,191.3925406,MAR,Moroccan Exclusive Economic Zone,Morocco,0.004323137
8347,5,22925.23079,1.150800606,2.111229531,MOZ,Mozambican Exclusive Economic Zone,Mozambique,0.00014229
8347,10,36637.74135,1.821039631,6.000516007,MOZ,Mozambican Exclusive Economic Zone,Mozambique,0.000213484
8347,15,49386.08426,2.740865751,11.65986345,MOZ,Mozambican Exclusive Economic Zone,Mozambique,0.000291595
8347,20,61902.9277,3.730274061,17.34351548,MOZ,Mozambican Exclusive Economic Zone,Mozambique,0.000340433
8347,25,74278.92612,4.601646481,20.82039031,MOZ,Mozambican Exclusive Economic Zone,Mozambique,0.000342251
8482,5,42707.1143,0.093980951,59.38250516,MMR,Myanmar Exclusive Economic Zone,Myanmar,0.00139266
8482,10,64807.3289,0.166601879,140.0446233,MMR,Myanmar Exclusive Economic Zone,Myanmar,0.002163509
8482,15,80032.86423,0.20552205,202.3387966,MMR,Myanmar Exclusive Economic Zone,Myanmar,0.002530764
8482,20,93481.04115,0.209908015,250.5119064,MMR,Myanmar Exclusive Economic Zone,Myanmar,0.002682061
8482,25,105879.5638,0.22165776,290.2395726,MMR,Myanmar Exclusive Economic Zone,Myanmar,0.002743317
8395,5,9580.712553,1.150984038,2.305505808,NAM,Namibian Exclusive Economic Zone,Namibia,0.000360776
8395,10,16860.95422,1.491747397,2.970926638,NAM,Namibian Exclusive Economic Zone,Namibia,0.000264675
8395,15,24101.79672,1.845842264,3.543704833,NAM,Namibian Exclusive Economic Zone,Namibia,0.000223616
8395,20,31349.12918,2.223405624,4.081377587,NAM,Namibian Exclusive Economic Zone,Namibia,0.000201115
8395,25,38587.25701,2.601213114,4.469474657,NAM,Namibian Exclusive Economic Zone,Namibia,0.000183239
8312,5,14737.67746,0.045371295,0.34621438,NCL,New Caledonian Exclusive Economic Zone,France,2.66E-05
8312,10,28232.15657,0.096910951,0.51510609,NCL,New Caledonian Exclusive Economic Zone,France,2.17E-05
8312,15,42552.1584,0.139346757,0.708004558,NCL,New Caledonian Exclusive Economic Zone,France,1.99E-05
8312,20,57999.19446,0.185148984,0.755637203,NCL,New Caledonian Exclusive Economic Zone,France,1.62E-05
8312,25,74525.69779,0.371053138,0.86288834,NCL,New Caledonian Exclusive Economic Zone,France,1.66E-05
8455,5,58508.30177,2.400520399,15.01409959,NZL,New Zealand Exclusive Economic Zone,New Zealand,0.000297644
8455,10,95457.30779,5.200615161,24.6427062,NZL,New Zealand Exclusive Economic Zone,New Zealand,0.000312635
8455,15,131230.524,7.119868267,30.89237314,NZL,New Zealand Exclusive Economic Zone,New Zealand,0.00028966
8455,20,166174.0294,8.676195892,35.21602857,NZL,New Zealand Exclusive Economic Zone,New Zealand,0.000264134
8455,25,201405.199,10.78087372,38.78580402,NZL,New Zealand Exclusive Economic Zone,New Zealand,0.000246104
8425,5,8009.812424,0.003636364,3.301085172,NIC,Nicaraguan Exclusive Economic Zone,Nicaragua,0.000412584
8425,10,14177.21636,0.003636364,5.329451454,NIC,Nicaraguan Exclusive Economic Zone,Nicaragua,0.000376173
8425,15,20239.64802,0.003636364,6.754097285,NIC,Nicaraguan Exclusive Economic Zone,Nicaragua,0.000333886
8425,20,26363.53634,0.007182463,8.272832884,NIC,Nicaraguan Exclusive Economic Zone,Nicaragua,0.000314071
8425,25,32721.16349,0.007182463,9.511529416,NIC,Nicaraguan Exclusive Economic Zone,Nicaragua,0.000290904
8474,5,7440.794311,0.619404642,6.285489892,NGA,Nigerian Exclusive Economic Zone,Nigeria,0.000927978
8474,10,11374.34751,3.397985229,17.94497328,NGA,Nigerian Exclusive Economic Zone,Nigeria,0.001876412
8474,15,15200.10668,9.759742449,34.65628805,NGA,Nigerian Exclusive Economic Zone,Nigeria,0.002922087
8474,20,19006.55082,16.8860181,51.61746942,NGA,Nigerian Exclusive Economic Zone,Nigeria,0.003604204
8474,25,22770.31374,23.02646433,65.49026465,NGA,Nigerian Exclusive Economic Zone,Nigeria,0.003887374
8328,5,12589.63763,0.254507205,186.3498115,PRK,North Korean Exclusive Economic Zone,North Korea,0.014822056
8328,10,18731.51172,0.577799759,361.736884,PRK,North Korean Exclusive Economic Zone,North Korea,0.019342522
8328,15,23803.02369,0.947124375,494.8937754,PRK,North Korean Exclusive Economic Zone,North Korea,0.020831005
8328,20,28476.43659,1.139886534,591.0752103,PRK,North Korean Exclusive Economic Zone,North Korea,0.020796671
8328,25,32973.62639,1.326795081,665.5937167,PRK,North Korean Exclusive Economic Zone,North Korea,0.020225877
48980,5,3134.741506,0,0.033085885,MNP,Northern Mariana Exclusive Economic Zone,United States,1.06E-05
48980,10,7755.42212,0,0.07105034,MNP,Northern Mariana Exclusive Economic Zone,United States,9.16E-06
48980,15,14227.29165,0,0.086483233,MNP,Northern Mariana Exclusive Economic Zone,United States,6.08E-06
48980,20,22302.07513,0,0.092858673,MNP,Northern Mariana Exclusive Economic Zone,United States,4.16E-06
48980,25,31590.88678,0,0.102054421,MNP,Northern Mariana Exclusive Economic Zone,United States,3.23E-06
5686,5,82490.49359,37.37835574,37.86637188,NOR,Norwegian Exclusive Economic Zone,Norway,0.000912162
5686,10,103113.3559,60.08967976,44.91876223,NOR,Norwegian Exclusive Economic Zone,Norway,0.001018379
5686,15,119912.5464,73.50189398,48.4478097,NOR,Norwegian Exclusive Economic Zone,Norway,0.001016989
5686,20,135495.5005,81.11445426,50.31128926,NOR,Norwegian Exclusive Economic Zone,Norway,0.000969964
5686,25,150675.7188,86.79318831,51.46095844,NOR,Norwegian Exclusive Economic Zone,Norway,0.000917561
21791,5,349.0321537,0,0.015703221,,Oecussi Ambeno Exclusive Economic Zone,East Timor,4.50E-05
21791,10,612.9816881,0,0.028500772,,Oecussi Ambeno Exclusive Economic Zone,East Timor,4.65E-05
21791,15,861.1571449,0,0.029829173,,Oecussi Ambeno Exclusive Economic Zone,East Timor,3.46E-05
21791,20,1105.721408,0,0.033453146,,Oecussi Ambeno Exclusive Economic Zone,East Timor,3.03E-05
21791,25,1352.75363,0,0.043269086,,Oecussi Ambeno Exclusive Economic Zone,East Timor,3.20E-05
8354,5,15050.33816,0.119361749,11.14910273,OMN,Omani Exclusive Economic Zone,Oman,0.000748718
8354,10,26863.56256,0.177790413,22.38816175,OMN,Omani Exclusive Economic Zone,Oman,0.000840021
8354,15,38139.0663,0.289849777,32.34618999,OMN,Omani Exclusive Economic Zone,Oman,0.000855712
8354,20,49075.84886,0.335266944,41.42619534,OMN,Omani Exclusive Economic Zone,Oman,0.000850958
8354,25,59408.40977,0.447260172,50.64555425,OMN,Omani Exclusive Economic Zone,Oman,0.000860027
49001,5,25.16158534,0,0.294615381,,Overlapping claim Alhucemas Islands: Spain / Morocco,Spain,0.011708936
49001,10,25.16158534,0,0.294615381,,Overlapping claim Alhucemas Islands: Spain / Morocco,Spain,0.011708936
49001,15,25.16158534,0,0.294615381,,Overlapping claim Alhucemas Islands: Spain / Morocco,Spain,0.011708936
49001,20,25.16158534,0,0.294615381,,Overlapping claim Alhucemas Islands: Spain / Morocco,Spain,0.011708936
49001,25,25.16158534,0,0.294615381,,Overlapping claim Alhucemas Islands: Spain / Morocco,Spain,0.011708936
49002,5,56.91078559,0.004479283,0.056113036,,Overlapping claim Ceuta: Spain / Morocco,Spain,0.00106469
49002,10,63.9043875,0.004479283,0.083005525,,Overlapping claim Ceuta: Spain / Morocco,Spain,0.001368995
49002,15,63.9043875,0.004479283,0.083005525,,Overlapping claim Ceuta: Spain / Morocco,Spain,0.001368995
49002,20,63.9043875,0.004479283,0.083005525,,Overlapping claim Ceuta: Spain / Morocco,Spain,0.001368995
49002,25,63.9043875,0.004479283,0.083005525,,Overlapping claim Ceuta: Spain / Morocco,Spain,0.001368995
48997,5,36.2625083,0,0.354917133,,Overlapping claim Chafarinas Islands: Spain / Morocco,Spain,0.00978744
48997,10,39.28421892,0.001672241,0.377385704,,Overlapping claim Chafarinas Islands: Spain / Morocco,Spain,0.009649115
48997,15,39.28421892,0.001672241,0.377385704,,Overlapping claim Chafarinas Islands: Spain / Morocco,Spain,0.009649115
48997,20,39.28421892,0.001672241,0.377385704,,Overlapping claim Chafarinas Islands: Spain / Morocco,Spain,0.009649115
48997,25,39.28421892,0.001672241,0.377385704,,Overlapping claim Chafarinas Islands: Spain / Morocco,Spain,0.009649115
48956,5,79.32345579,0,0,,Overlapping claim Doumeira Islands: Djibouti / Eritrea,Eritrea,0
48956,10,169.4561892,0,0.031958582,,Overlapping claim Doumeira Islands: Djibouti / Eritrea,Eritrea,0.000188595
48956,15,257.1738024,0,0.06286275,,Overlapping claim Doumeira Islands: Djibouti / Eritrea,Eritrea,0.000244437
48956,20,283.6044363,0,0.064470594,,Overlapping claim Doumeira Islands: Djibouti / Eritrea,Eritrea,0.000227326
48956,25,283.6044363,0,0.064470594,,Overlapping claim Doumeira Islands: Djibouti / Eritrea,Eritrea,0.000227326
8389,5,15057.46784,0.794852192,1.183096238,FLK,Overlapping claim Falkland / Malvinas Islands: UK / Argentina,United Kingdom,0.00013136
8389,10,21281.95812,1.238956847,1.607918839,FLK,Overlapping claim Falkland / Malvinas Islands: UK / Argentina,United Kingdom,0.000133769
8389,15,26602.96155,1.497876317,1.955874166,FLK,Overlapping claim Falkland / Malvinas Islands: UK / Argentina,United Kingdom,0.000129826
8389,20,31924.36412,1.691811077,2.155315612,FLK,Overlapping claim Falkland / Malvinas Islands: UK / Argentina,United Kingdom,0.000120508
8389,25,37395.97558,1.904434251,2.30025376,FLK,Overlapping claim Falkland / Malvinas Islands: UK / Argentina,United Kingdom,0.000112437
8365,5,109.4876504,0.005589095,0.08766772,GIB,Overlapping claim Gibraltarian Exclusive Economic Zone,United Kingdom,0.000851756
8365,10,216.044011,0.020136756,0.131278518,GIB,Overlapping claim Gibraltarian Exclusive Economic Zone,United Kingdom,0.000700854
8365,15,308.6686238,0.025733358,0.170467838,GIB,Overlapping claim Gibraltarian Exclusive Economic Zone,United Kingdom,0.000635637
8365,20,378.3750007,0.030210138,0.191048816,GIB,Overlapping claim Gibraltarian Exclusive Economic Zone,United Kingdom,0.000584761
8365,25,421.1925682,0.030210138,0.203190074,GIB,Overlapping claim Gibraltarian Exclusive Economic Zone,United Kingdom,0.000554141
48946,10,370.9144316,0,0,,Overlapping claim Ile Tromelin: Reunion / Madagascar / Mauritus,France,0
48946,15,796.3423774,0,0,,Overlapping claim Ile Tromelin: Reunion / Madagascar / Mauritus,France,0
48946,20,1381.745184,0,0,,Overlapping claim Ile Tromelin: Reunion / Madagascar / Mauritus,France,0
48946,25,2123.579814,0,0,,Overlapping claim Ile Tromelin: Reunion / Madagascar / Mauritus,France,0
48950,5,6744.966691,4.433775463,5.225081115,,Overlapping claim Kuril Islands: Japan / Russia,Japan,0.00143201
48950,10,12631.8224,6.759955422,7.306699228,,Overlapping claim Kuril Islands: Japan / Russia,Japan,0.001113589
48950,15,18397.23888,9.009337295,8.794141502,,Overlapping claim Kuril Islands: Japan / Russia,Japan,0.000967726
48950,20,23785.83027,10.70014877,9.684331684,,Overlapping claim Kuril Islands: Japan / Russia,Japan,0.000857001
48950,25,28874.05041,12.43304136,10.58579499,,Overlapping claim Kuril Islands: Japan / Russia,Japan,0.000797215
48944,5,1027.211252,0,0.01611305,MYT,Overlapping claim Mayotte: France / Comoros,France,1.57E-05
48944,10,1891.045152,0,0.026319714,MYT,Overlapping claim Mayotte: France / Comoros,France,1.39E-05
48944,15,2882.228018,0,0.047951667,MYT,Overlapping claim Mayotte: France / Comoros,France,1.66E-05
48944,20,4012.772371,0.008057348,0.075052381,MYT,Overlapping claim Mayotte: France / Comoros,France,2.07E-05
48944,25,5316.325464,0.008057348,0.106011031,MYT,Overlapping claim Mayotte: France / Comoros,France,2.15E-05
49000,5,38.20862351,0.003344482,0.23744101,,Overlapping claim Melilla: Spain / Morocco,Spain,0.006301863
49000,10,38.20862351,0.003344482,0.23744101,,Overlapping claim Melilla: Spain / Morocco,Spain,0.006301863
49000,15,38.20862351,0.003344482,0.23744101,,Overlapping claim Melilla: Spain / Morocco,Spain,0.006301863
49000,20,38.20862351,0.003344482,0.23744101,,Overlapping claim Melilla: Spain / Morocco,Spain,0.006301863
49000,25,38.20862351,0.003344482,0.23744101,,Overlapping claim Melilla: Spain / Morocco,Spain,0.006301863
48951,5,132.1025713,0,0,,Overlapping claim Navassa Island: USA / Haiti / Jamaica,Haiti,0
48951,10,424.3619509,0,0.040537906,,Overlapping claim Navassa Island: USA / Haiti / Jamaica,Haiti,9.55E-05
48951,15,873.2735612,0,0.098340136,,Overlapping claim Navassa Island: USA / Haiti / Jamaica,Haiti,0.000112611
48951,20,1481.179813,0,0.128264337,,Overlapping claim Navassa Island: USA / Haiti / Jamaica,Haiti,8.66E-05
48951,25,2248.065351,0,0.196224251,,Overlapping claim Navassa Island: USA / Haiti / Jamaica,Haiti,8.73E-05
48999,5,6.042801879,0,0.009320787,,Overlapping claim Peñón de Vélez de la Gomera: Spain / Morocco,Spain,0.001542461
48999,10,6.042801879,0,0.009320787,,Overlapping claim Peñón de Vélez de la Gomera: Spain / Morocco,Spain,0.001542461
48999,15,6.042801879,0,0.009320787,,Overlapping claim Peñón de Vélez de la Gomera: Spain / Morocco,Spain,0.001542461
48999,20,6.042801879,0,0.009320787,,Overlapping claim Peñón de Vélez de la Gomera: Spain / Morocco,Spain,0.001542461
48999,25,6.042801879,0,0.009320787,,Overlapping claim Peñón de Vélez de la Gomera: Spain / Morocco,Spain,0.001542461
48954,25,3578.873395,0,0.089199405,,Overlapping claim Senkaku Islands: Japan / China / Taiwan,Taiwan,2.49E-05
5695,5,15837.84202,1.892028185,9.100438403,UKR,Overlapping claim Ukrainian Exclusive Economic Zone,Ukraine,0.000694063
5695,10,24292.89888,2.763887344,13.83362594,UKR,Overlapping claim Ukrainian Exclusive Economic Zone,Ukraine,0.000683225
5695,15,31923.09837,3.381512121,16.94241025,UKR,Overlapping claim Ukrainian Exclusive Economic Zone,Ukraine,0.000636653
5695,20,38993.47286,3.84371837,19.4550114,UKR,Overlapping claim Ukrainian Exclusive Economic Zone,Ukraine,0.000597503
5695,25,45452.24182,3.928310097,22.03401823,UKR,Overlapping claim Ukrainian Exclusive Economic Zone,Ukraine,0.0005712
8368,5,6563.188416,1.109921069,11.38820473,ESH,Overlapping claim Western Saharan Exclusive Economic Zone,Western Sahara,0.001904277
8368,10,11329.90065,1.70889644,28.99368311,ESH,Overlapping claim Western Saharan Exclusive Economic Zone,Western Sahara,0.002709872
8368,15,16038.33766,2.304070679,46.33874081,ESH,Overlapping claim Western Saharan Exclusive Economic Zone,Western Sahara,0.003032909
8368,20,20747.79532,3.393194622,73.89788751,ESH,Overlapping claim Western Saharan Exclusive Economic Zone,Western Sahara,0.003725267
8368,25,25445.23685,5.086411234,106.9459507,ESH,Overlapping claim Western Saharan Exclusive Economic Zone,Western Sahara,0.004402881
48947,5,431.4909087,0.027838269,1.047167916,ARE,Overlapping claim: Iran / United Arab Emirates,United Arab Emirates,0.002491376
48947,10,1257.957602,0.069626004,2.973450934,ARE,Overlapping claim: Iran / United Arab Emirates,United Arab Emirates,0.002419062
48947,15,2357.884935,0.205381593,5.805881597,ARE,Overlapping claim: Iran / United Arab Emirates,United Arab Emirates,0.00254943
48947,20,3538.198847,0.379084933,8.662406199,ARE,Overlapping claim: Iran / United Arab Emirates,United Arab Emirates,0.002555394
48947,25,4647.05364,0.462577583,11.41702535,ARE,Overlapping claim: Iran / United Arab Emirates,United Arab Emirates,0.002556373
33176,5,29.55791478,0,5.75E-05,KEN,Overlapping claim: Kenya / Somalia,Kenya,1.95E-06
33176,10,72.66282259,0,5.75E-05,KEN,Overlapping claim: Kenya / Somalia,Kenya,7.92E-07
33176,15,135.4723257,0,0.001360042,KEN,Overlapping claim: Kenya / Somalia,Kenya,1.00E-05
33176,20,214.2915177,0,0.003759375,KEN,Overlapping claim: Kenya / Somalia,Kenya,1.75E-05
33176,25,311.5831809,0,0.008870402,KEN,Overlapping claim: Kenya / Somalia,Kenya,2.85E-05
26582,5,2501.978007,0,2.447469407,SDN,Overlapping claim: Sudan / Egypt,Sudan,0.000978214
26582,10,3973.041767,0,4.123741198,SDN,Overlapping claim: Sudan / Egypt,Sudan,0.00103793
26582,15,5345.000999,0,4.558839593,SDN,Overlapping claim: Sudan / Egypt,Sudan,0.000852917
26582,20,6678.072752,0,4.670015285,SDN,Overlapping claim: Sudan / Egypt,Sudan,0.000699306
26582,25,7869.17855,0,4.745440023,SDN,Overlapping claim: Sudan / Egypt,Sudan,0.000603041
8359,5,7909.928597,0.023974319,4.547527401,PAK,Pakistani Exclusive Economic Zone,Pakistan,0.000577945
8359,10,12759.96413,0.034479487,13.68886889,PAK,Pakistani Exclusive Economic Zone,Pakistan,0.001075501
8359,15,17397.1958,0.051985315,26.19623569,PAK,Pakistani Exclusive Economic Zone,Pakistan,0.001508762
8359,20,21711.55915,0.067735238,38.06850151,PAK,Pakistani Exclusive Economic Zone,Pakistan,0.001756495
8359,25,25897.95137,0.098080157,48.58106219,PAK,Pakistani Exclusive Economic Zone,Pakistan,0.001879652
48953,5,265.9001093,0.001148106,0.445668654,PSE,Palestinian Exclusive Economic Zone,Palestine,0.001680393
48953,10,465.522198,0.002296211,1.637833047,PSE,Palestinian Exclusive Economic Zone,Palestine,0.003523203
48953,15,655.6264894,0.002296211,2.692217942,PSE,Palestinian Exclusive Economic Zone,Palestine,0.004109831
48953,20,837.2784795,0.002296211,3.280917298,PSE,Palestinian Exclusive Economic Zone,Palestine,0.003921292
48953,25,1011.52016,0.002296211,3.436274954,PSE,Palestinian Exclusive Economic Zone,Palestine,0.003399409
8423,5,20026.62533,0.759085315,14.39547579,PAN,Panamanian Exclusive Economic Zone,Panama,0.000756721
8423,10,32519.18864,1.095960418,26.27925057,PAN,Panamanian Exclusive Economic Zone,Panama,0.000841817
8423,15,43917.0691,1.147522649,33.91351259,PAN,Panamanian Exclusive Economic Zone,Panama,0.000798346
8423,20,54193.09624,1.215739278,37.1420146,PAN,Panamanian Exclusive Economic Zone,Panama,0.000707798
8423,25,63622.63228,1.328567767,39.46529446,PAN,Panamanian Exclusive Economic Zone,Panama,0.000641185
8324,5,91902.13262,0.525929223,5.355511529,PNG,Papua New Guinean Exclusive Economic Zone,Papua New Guinea,6.40E-05
8324,10,164957.0248,1.010913206,10.35294147,PNG,Papua New Guinean Exclusive Economic Zone,Papua New Guinea,6.89E-05
8324,15,238810.989,1.366504141,13.00172913,PNG,Papua New Guinean Exclusive Economic Zone,Papua New Guinea,6.02E-05
8324,20,311571.1737,1.789312892,15.17615176,PNG,Papua New Guinean Exclusive Economic Zone,Papua New Guinea,5.45E-05
8324,25,382515.1679,2.183045132,16.98700497,PNG,Papua New Guinean Exclusive Economic Zone,Papua New Guinea,5.01E-05
8432,5,17566.16121,2.868588124,15.93047263,PER,Peruvian Exclusive Economic Zone,Peru,0.001070186
8432,10,30679.17451,4.026948329,27.72779285,PER,Peruvian Exclusive Economic Zone,Peru,0.001035059
8432,15,43461.72656,5.955546385,42.34076643,PER,Peruvian Exclusive Economic Zone,Peru,0.001111238
8432,20,56140.83685,7.892455405,55.42441726,PER,Peruvian Exclusive Economic Zone,Peru,0.001127822
8432,25,68719.47851,9.396434622,66.68277488,PER,Peruvian Exclusive Economic Zone,Peru,0.001107098
8322,5,146187.5348,0.28724482,50.97496073,PHL,Philippines Exclusive Economic Zone,Philippines,0.000350661
8322,10,243648.8165,0.438895733,111.5122284,PHL,Philippines Exclusive Economic Zone,Philippines,0.000459477
8322,15,324006.1006,0.554275569,176.8749037,PHL,Philippines Exclusive Economic Zone,Philippines,0.000547611
8322,20,393587.5165,0.6366023,254.9794222,PHL,Philippines Exclusive Economic Zone,Philippines,0.000649452
8322,25,455671.473,0.710481921,307.8277418,PHL,Philippines Exclusive Economic Zone,Philippines,0.000677107
5687,5,3953.252696,2.10139156,2.378460358,POL,Polish Exclusive Economic Zone,Poland,0.001133207
5687,10,6234.988653,3.651370004,3.955617487,POL,Polish Exclusive Economic Zone,Poland,0.001220048
5687,15,8315.927573,5.196348512,5.495144218,POL,Polish Exclusive Economic Zone,Poland,0.001285664
5687,20,10309.46474,6.532981813,6.839273659,POL,Polish Exclusive Economic Zone,Poland,0.001297085
5687,25,12204.05467,7.560752628,7.809551468,POL,Polish Exclusive Economic Zone,Poland,0.001259442
5688,5,5874.600586,7.138283267,4.720692627,PRT,Portuguese Exclusive Economic Zone,Portugal,0.002018686
5688,10,10042.04472,12.7455783,8.226079138,PRT,Portuguese Exclusive Economic Zone,Portugal,0.002088385
5688,15,14188.18355,18.94724926,12.13636289,PRT,Portuguese Exclusive Economic Zone,Portugal,0.00219081
5688,20,18358.96233,24.32249564,14.60364665,PRT,Portuguese Exclusive Economic Zone,Portugal,0.00212028
5688,25,22500.15354,29.8062033,16.63280994,PRT,Portuguese Exclusive Economic Zone,Portugal,0.002063942
8361,5,4829.557476,0.335972143,1.122577562,,Portuguese Exclusive Economic Zone (Azores),Portugal,0.000302005
8361,10,9939.369134,0.503908641,1.797516158,,Portuguese Exclusive Economic Zone (Azores),Portugal,0.000231546
8361,15,15594.68133,0.629917662,2.075190412,,Portuguese Exclusive Economic Zone (Azores),Portugal,0.000173464
8361,20,21936.56385,0.743006023,2.338946931,,Portuguese Exclusive Economic Zone (Azores),Portugal,0.000140494
8361,25,28551.13082,0.863438382,2.57446595,,Portuguese Exclusive Economic Zone (Azores),Portugal,0.000120412
8363,5,1741.916182,0.272598631,0.2676551,,Portuguese Exclusive Economic Zone (Madeira),Portugal,0.000310149
8363,10,3871.779114,0.414330614,0.523412117,,Portuguese Exclusive Economic Zone (Madeira),Portugal,0.000242199
8363,15,6391.054306,0.605284421,0.762740032,,Portuguese Exclusive Economic Zone (Madeira),Portugal,0.000214053
8363,20,9347.66936,0.901361282,1.042133232,,Portuguese Exclusive Economic Zone (Madeira),Portugal,0.000207912
8363,25,12466.76013,1.203862872,1.305660706,,Portuguese Exclusive Economic Zone (Madeira),Portugal,0.000201297
21798,5,893.4541798,0.003649635,0.041914692,PNG,Protected Zone established under the Torres Strait Treaty,Papua New Guinea,5.10E-05
21798,10,1835.297507,0.003649635,0.055484272,PNG,Protected Zone established under the Torres Strait Treaty,Papua New Guinea,3.22E-05
21798,15,2988.431619,0.003649635,0.083094042,PNG,Protected Zone established under the Torres Strait Treaty,Papua New Guinea,2.90E-05
21798,20,3690.612569,0.003649635,0.115130318,PNG,Protected Zone established under the Torres Strait Treaty,Papua New Guinea,3.22E-05
21798,25,3950.555541,0.003649635,0.124763548,PNG,Protected Zone established under the Torres Strait Treaty,Papua New Guinea,3.25E-05
33179,5,4729.866001,0.022340426,0.639147228,PRI,Puerto Rican Exclusive Economic Zone,United States,0.000139853
33179,10,8726.70001,0.022340426,1.021810448,PRI,Puerto Rican Exclusive Economic Zone,United States,0.00011965
33179,15,12566.84642,0.022340426,1.26208692,PRI,Puerto Rican Exclusive Economic Zone,United States,0.000102208
33179,20,16514.8966,0.026340426,1.545655107,PRI,Puerto Rican Exclusive Economic Zone,United States,9.52E-05
33179,25,20622.35207,0.026340426,1.746267098,PRI,Puerto Rican Exclusive Economic Zone,United States,8.60E-05
8468,5,3322.817341,0.336151592,2.358379176,QAT,Qatari Exclusive Economic Zone,Qatar,0.000810918
